"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","list-view-header","branded__text","branded__text 2","he-lazy-image src 2","img-wrp href 2","he-lazy-image src 3"
"https://www.hepsiemlak.com/aydin-kusadasi-turkmen-kiralik/daire/49109-2717","23","17.000","28-03-2024","Kiralık Daire","3 +
                        1","140 m²","21
                      Yaşında","4. Kat","Kuşadası, Türkmen Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/gho-yorukoglu-gayrimenkul-49109","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/1/9/0/4/2/4/0c5de107-2a39-4498-aea7-fa09f3851ae4.jpg","Kuşadası Merkezde 3+1 Boş Kiralık Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/0/1/9/4/0/85f90ac7-889b-4ff7-a341-12ce636c4aa4.jpg","",""
"https://www.hepsiemlak.com/aydin-didim-cumhuriyet-kiralik/daire/119659-1534","23","15.000","21-03-2024","Kiralık Daire","2 +
                        1","85 m²","2
                      Yaşında","Ara Kat","Didim, Cumhuriyet Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/mirac-insaat-emlak-119659/mihrac-sutlubulak-2718317","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/9/5/7/3/2/4/d92cab3f-6adb-4d95-86c4-927e3b143c84.jpg","Merkeze Yakın Yeni Binada Sürekli Kiralık 2+1 Ara Kat Daire","Mihraç","Sütlübulak","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/7/1/3/8/1/7/2/a4f14cf7-2612-477f-8258-02354838fce5.jpeg","https://www.hepsiemlak.com/emlak-ofisi/mirac-insaat-emlak-119659","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/5/6/9/1/1/110678a7-4af1-4128-9275-fa69bbac530b.jpg"
"https://www.hepsiemlak.com/aydin-kusadasi-guzelcamli-kiralik/villa/87204-1805","23","20.000","27-03-2024","Kiralık Villa","3 +
                        1","250 m²","15
                      Yaşında","","Kuşadası, Güzelçamlı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/gur-insaat-gayrimenkul-87204","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/4/1/8/4/1/4/1695022311294-41481466.jpg","Kuşadası Güzelçamlı Sahilde Kiralık Eşyalı Villa...","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/0/2/7/8/0/ad22e889-d5c7-4565-a6e4-9d771d7356f1.jpg","",""
"https://www.hepsiemlak.com/aydin-nazilli-dumlupinar-kiralik/daire/137179-144","13","10.000","02-04-2024","Kiralık Daire","2 +
                        1","100 m²","6
                      Yaşında","Ara Kat","Nazilli, Dumlupınar Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/8/6/4/4/2/4/1712049362-6882792-42446875.jpeg","Miray Emlaktan Nazilli Hürriyet Caddesi Üzerinde Dumlupınar Mahallesinde Full Eşyalı Kiralık 2+1 Dai","","","","",""
"https://www.hepsiemlak.com/aydin-efeler-zafer-kiralik/daire/131814-256","13","8.000","11-04-2024","Kiralık Daire","3 +
                        1","105 m²","24
                      Yaşında","3. Kat","Efeler, Zafer Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/konak-gayrimenkul-131814","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/6/7/6/3/2/4/1710594954-828401-42367609.jpeg","Zafer'de 2+1 105 M2 Eşyasız Kiralık Fırsat Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/1/8/1/3/1/8153ee9e-f0d6-41af-8386-163bb74a3316.jpg","",""
"https://www.hepsiemlak.com/aydin-kusadasi-davutlar-kiralik/daire/121414-1997","29","15.000","08-04-2024","Kiralık Daire","2 +
                        1","125 m²","5
                      Yaşında","4. Kat","Kuşadası, Davutlar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/vadi-emlak-121414","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/1/6/0/4/2/4/1711286469018-42406176.jpg","Kuşadası Davutlar Merkezde Kiralık Eşyalı Geniş 2+1 Dubleks Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/1/4/1/2/1/28ec2b2d-ec81-416c-85cf-51bf0d643425.jpg","",""
"https://www.hepsiemlak.com/aydin-didim-camlik-kiralik/daire/140299-11","12","25.000","08-04-2024","Kiralık Daire","3 +
                        1","135 m²","18
                      Yaşında","En Üst Kat","Didim, Çamlık Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/saba-gayrimenkul-140299/recep-emrah-almis-3931233","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/2/6/2/6/1/4/1697187464917-41626202.jpg","Didim Çamlık Mahallesi Kiralık 3+1dubleks","Recep Emrah","Almış","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","https://www.hepsiemlak.com/emlak-ofisi/saba-gayrimenkul-140299","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/9/2/0/4/1/3329a801-d784-47c1-8d72-d6381950450b.jpg"
"https://www.hepsiemlak.com/aydin-efeler-orta-kiralik/daire/71291-2520","20","8.000","24-03-2024","Kiralık Daire","1 +
                        1","50 m²","7
                      Yaşında","1. Kat","Efeler, Orta Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/gazi-emlak-71291/irfan-gumus-1353473","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/8/6/0/4/2/4/1711301433904-42406865.jpg","Gaziemlak Tan Orta Mah Cumartesi Pazar Yerinde Eşyalı 1+1 50 M2 Daire Kiralıktır","İrfan","Gümüş","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/3/7/4/3/5/3/1/2209e760-74d6-4e3b-966b-649846c5dc55.jpeg","https://www.hepsiemlak.com/emlak-ofisi/gazi-emlak-71291","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/9/2/1/7/0/3c55a791-3353-4bea-b787-0553ff45f27b.jpg"
"https://www.hepsiemlak.com/aydin-kusadasi-turkmen-kiralik/villa/126094-325","20","50.000","15-04-2024","Kiralık Villa","3 +
                        1","170 m²","12
                      Yaşında","","Kuşadası, Türkmen Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/marina-emlak-126094","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/6/3/7/3/2/4/1710755776775-42373686.jpg","Denize Sıfır Sitede","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/9/0/6/2/1/c51d7dae-029d-4ca1-869f-b8d6ce2ff422.jpg","",""
"https://www.hepsiemlak.com/aydin-efeler-adnan-menderes-kiralik/daire/95910-1853","48","12.000","25-03-2024","Kiralık Daire","2 +
                        1","75 m²","5
                      Yaşında","3. Kat","Efeler, Adnan Menderes Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/6/4/1/2/2/4/45fd9ce0-590f-4b36-bdfa-6c853d8ee075.jpg","Aydın Efeler Adnan Menderes Mah Kiralik 2+0 Daire","","","","",""
"https://www.hepsiemlak.com/aydin-kusadasi-hacifeyzullah-kiralik/daire/3287-2964","40","17.000","04-04-2024","Kiralık Daire","4 +
                        1","150 m²","20
                      Yaşında","2. Kat","Kuşadası, Hacıfeyzullah Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/eskidji-kusadasi-merkez-bolge-ortagi-3287","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/8/2/3/0/0/63b89d82-baa0-4ecb-b3bc-984b46556332.jpg","Kuşadası Liman Karşısında Deniz Man  150 M2  4+1  Kiralık Daire","","","","",""
"https://www.hepsiemlak.com/aydin-kusadasi-ikicesmelik-kiralik/daire/131922-155","15","20.000","08-04-2024","Kiralık Daire","2 +
                        1","90 m²","1
                      Yaşında","4. Kat","Kuşadası, İkiçeşmelik Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/granada-group-gayrimenkul-danismanlik-131922","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/2/9/1/3/1/57152967-6e9a-42a5-b6a8-3584d22dd4dd.jpg","Kuşadası Değirmendere'de Lüks Sitede Kiralık 2+1 Daire","","","","",""
"https://www.hepsiemlak.com/aydin-kusadasi-karaova-kiralik/villa/97535-882","40","65.000","30-03-2024","Kiralık Villa","4 +
                        1","450 m²","Sıfır Bina","","Kuşadası, Karaova Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/manor-gayrimenkul-97535","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/3/5/7/9/0/34bddcfd-ff1b-4b1a-932b-fff4111837df.jpg","Kuşadası Karaovada 4+1 Özel Havuzlu Yerden Isıtma Müstakil Villa","","","","",""
"https://www.hepsiemlak.com/aydin-incirliova-cumhuriyet-kiralik/residence/28110-11356","54","18.000","01-04-2024","Kiralık Residence","3 +
                        1","170 m²","4
                      Yaşında","7. Kat","İncirliova, Cumhuriyet Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/remax-pasha-1-28110","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/5/1/4/3/0/4/ec0a36b8-722d-4a1b-976c-3f1c2abfecd7.jpg","Aydın İncirliova'da Havuzlu Lüks Kiralık Rezidans Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/1/1/8/2/0/699530d5-1289-4f14-82e8-f569eb49d21b.jpg","",""
"https://www.hepsiemlak.com/aydin-efeler-zafer-kiralik/daire/33165-183","26","8.700","26-03-2024","Kiralık Daire","3 +
                        1","135 m²","25
                      Yaşında","Ara Kat","Efeler, Zafer Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/4/5/1/4/2/4/1711449673536-42415437.jpg","Zafer Mahallesınde  3+1  Kiralık Daire","","","","",""
"https://www.hepsiemlak.com/aydin-kusadasi-davutlar-kiralik/villa/122665-477","18","25.000","26-03-2024","Kiralık Villa","3 +
                        1","300 m²","16
                      Yaşında","","Kuşadası, Davutlar Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/5/8/7/6/1/4/1698068816133-41678560.jpg","Kuşadası Davutlar Avşar Sitesinde Denize 400mt. Yıllık Kiralık Eşyalı Tripleks Villa","","","","",""
"https://www.hepsiemlak.com/aydin-efeler-yedi-eylul-kiralik/daire/121492-111","15","10.000","06-04-2024","Kiralık Daire","3 +
                        1","140 m²","25
                      Yaşında","4. Kat","Efeler, Yedi Eylül Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/mimaroba-cinar-gayrimenkul-121492","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/1/7/4/6/1/4/3f93f90b-ebad-460e-962b-15237dc3f65c.jpg","Mimaroba Çınar'dan Yedi Eylül Mah 3+1 Doğalgazlı Kiralık Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/9/4/1/2/1/2d6b0132-af78-4a2e-8026-085783e96e24.jpg","",""
"https://www.hepsiemlak.com/aydin-didim-fevzipasa-kiralik/villa/126442-297","25","35.000","04-04-2024","Kiralık Villa","4 +
                        1","180 m²","15
                      Yaşında","","Didim, Fevzipaşa Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ata-gayrimenkul-akbuk-126442","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/2/1/4/3/2/4/1710222678-182385-42341285.jpeg","Didim Uslu Sitesinde Kiralık 4+1 Kiralık Villa","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/4/4/6/2/1/421cd1c1-1abb-4c63-9980-297077f53945.jpg","",""
"https://www.hepsiemlak.com/aydin-nazilli-kurtulus-kiralik/daire/46102-182","32","10.000","04-04-2024","Kiralık Daire","3 +
                        1","130 m²","22
                      Yaşında","6. Kat","Nazilli, Kurtuluş Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/8/5/9/2/2/4/1cc03981-2d41-4265-bb39-e77af6e7e27f.jpg","Nazilli Ege Emlak Ofisinden Kurtuluş Mah. Atatürk Bulvarında Kiralık Daire","","","","",""
"https://www.hepsiemlak.com/aydin-didim-mavisehir-kiralik/villa/128809-531","16","20.000","03-04-2024","Kiralık Villa","3 +
                        1","160 m²","Sıfır Bina","Tripleks","Didim, Mavişehir Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/network-gayrimenkul-didim-128809","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/3/2/5/4/2/4/857e30c9-b6af-4c72-a3ac-f445de039043.jpg","Didim Mavişehirde Bahçeli Sıfır Kiralık Villa","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/0/8/8/2/1/c8e89ca9-ada0-4b4e-9518-dfb7cf69aeaa.jpg","",""
"https://www.hepsiemlak.com/aydin-soke-yenikent-kiralik/daire/124633-299","10","12.000","06-04-2024","Kiralık Daire","1 +
                        1","55 m²","6
                      Yaşında","Yüksek Giriş","Söke, Yenikent Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/saygin-insaat-gayrimenkul-124633","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/5/5/6/4/2/4/1712355104149-42465590.jpg","Yenikentte,1+1full Eşyalı Doğalgazlı Daire Kiralıktır.","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/3/6/4/2/1/989f5181-8bbe-4193-94c9-88863023e0da.jpg","",""
"https://www.hepsiemlak.com/aydin-kusadasi-davutlar-kiralik/villa/124313-542","23","40.000","22-03-2024","Kiralık Villa","3 +
                        1","300 m²","6
                      Yaşında","","Kuşadası, Davutlar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/next-block-real-estate-124313","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/5/6/9/3/2/4/21384eb9-4f6f-4c44-8b1d-de2346570030.jpg","Kuşadası Davutlar Sahilinde Komple Eşyalı 3+1 Cam Balkonlu Villa","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/1/3/4/2/1/2c61ed09-11b9-4448-a3f3-704c96b4ab18.jpg","",""
"https://www.hepsiemlak.com/aydin-efeler-zafer-kiralik/daire/0-42487032","6","30.000","15-04-2024","Kiralık Daire","3 +
                        1","130 m²","35
                      Yaşında","4. Kat","Efeler, Zafer Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/0/7/8/4/2/4/1713119647-4469562-42487032.jpeg","Aydın Efeler 3+1 Kiralık Daire","","","","",""
"https://www.hepsiemlak.com/aydin-buharkent-uceylul-kiralik/daire/0-42477488","6","7.000","09-04-2024","Kiralık Daire","2 +
                        1","55 m²","4
                      Yaşında","Ara Kat","Buharkent, Üçeylül Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/4/7/7/4/2/4/1712653628490-42477488.jpg","Full Eşyalı Kiralık Apart","","","","",""
"https://www.hepsiemlak.com/aydin-soke-kemalpasa-kiralik/daire/139836-62","9","10.000","15-04-2024","Kiralık Daire","4 +
                        1","110 m²","15
                      Yaşında","Ara Kat","Söke, Kemalpaşa Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/malkoc-gayrimenkul-139836","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/1/0/8/4/2/4/1712769158891-42480157.jpg","Söke 'de  Müstakil Eşyasız  4+1  Dublek Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/3/8/9/3/1/5cf07999-a155-4f36-a690-ab41298bd7c8.jpg","",""
"https://www.hepsiemlak.com/aydin-efeler-zafer-kiralik/daire/131814-263","12","13.500","11-04-2024","Kiralık Daire","3 +
                        1","155 m²","10
                      Yaşında","Ara Kat","Efeler, Zafer Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/konak-gayrimenkul-131814","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/9/9/5/4/2/4/1712243899-419147-42459966.jpeg","Konak Gayrimenkul’den Zafer’de 3+1 145m2 Kıralık","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/1/8/1/3/1/8153ee9e-f0d6-41af-8386-163bb74a3316.jpg","",""
"https://www.hepsiemlak.com/aydin-efeler-guzelhisar-kiralik/daire/124282-205","28","9.000","04-04-2024","Kiralık Daire","3 +
                        1","125 m²","30
                      Yaşında","4. Kat","Efeler, Güzelhisar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ozakel-gayrimenkul-124282/betul-ozakel-2940514","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/5/0/5/1/9/3/1658060821717-39150584.jpg","Özakel Gayrimenkul'den Bulvarda Kiralık   Dairemiz","BETÜL","ÖZAKEL","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/4/1/5/0/4/9/2/71615229-27c7-47de-90f2-aa21d49351b6.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozakel-gayrimenkul-124282","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/8/2/4/2/1/104c2064-f301-4114-8596-5977fb39ae6e.jpg"
"https://www.hepsiemlak.com/aydin-efeler-orta-kiralik/daire/116284-331","20","8.500","26-03-2024","Kiralık Daire","1 +
                        1","55 m²","5
                      Yaşında","3. Kat","Efeler, Orta Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/my-gold-gayrimenkul-116284","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/5/5/2/2/2/4/773febfa-0205-4595-ab7f-29f73b6cb8bb.jpg","Aydın Orta Mh'de Eşyalı Kiralık 1+1 45 M2 Klimalı Arakat Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/8/2/6/1/1/5e867b6f-3d03-4103-b989-cceae58144c3.jpg","",""
"https://www.hepsiemlak.com/aydin-kusadasi-bayraklidede-kiralik/villa/90930-2567","47","60.000","08-04-2024","Kiralık Villa","6 +
                        1","300 m²","10
                      Yaşında","","Kuşadası, Bayraklıdede Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/tahsin-ugur-villamarine-emlak-ve-gayrimenkul-90930","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/3/2/7/4/2/4/94c91f9d-b02d-4cf2-a41d-dcfbca2f4d2e.jpg","Kuşadası'nda Marinaya Yakın Konumda Manzaralı 6+1 Kiralık Villa","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/3/9/0/9/0/fea6cbfb-c423-4947-b5b6-5fe923b0bf0e.jpg","",""
"https://www.hepsiemlak.com/aydin-nazilli-yeni-kiralik/daire/141650-55","17","15.000","16-04-2024","Kiralık Daire","4 +
                        1","150 m²","5
                      Yaşında","En Üst Kat","Nazilli, Yeni Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/konut-emlak-141650","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/0/2/2/4/2/4/1711545043-343382-42422032.jpeg","➡️konut Emlaktan Zafer Mah 4+1 Dublex Kiralık Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/5/6/1/4/1/0a7c80a6-b2cc-4d72-9c82-f03c075bcc09.jpg","",""
"https://www.hepsiemlak.com/aydin-efeler-mesrutiyet-kiralik/daire/143947-8","15","13.000","06-04-2024","Kiralık Daire","2 +
                        0","127 m²","25
                      Yaşında","4. Kat","Efeler, Meşrutiyet Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/express-gayrimenkul-143947/umran-unal-tumturk-4057847","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/1/8/5/3/2/4/1711565257388-42358103.jpg","Aydın Meşrutiyet Mh.De Eşyalı 2+0 Teraslı Kiralık Daire","Ümran","Ünal Tümtürk","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/7/4/8/7/5/0/4/0b70d0d1-400e-43a8-b8f4-eb882c025872.jpg","https://www.hepsiemlak.com/emlak-ofisi/express-gayrimenkul-143947","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/9/3/4/1/fe3dbc68-76b8-422e-ab98-1921968e03a0.jpg"
"https://www.hepsiemlak.com/aydin-efeler-guzelhisar-kiralik/daire/32184-1179","19","15.000","05-04-2024","Kiralık Daire","3 +
                        1","110 m²","10
                      Yaşında","4. Kat","Efeler, Güzelhisar Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/4/9/4/4/2/4/f864b55b-621e-4a3c-a648-77447d91f354.jpg","Aydın Satılık 3+1 Güzelhisar Mahallesi Dubleks","","","","",""
"https://www.hepsiemlak.com/aydin-kusadasi-degirmendere-kiralik/daire/84929-14173","19","20.500","28-03-2024","Kiralık Daire","2 +
                        1","105 m²","Sıfır Bina","2. Kat","Kuşadası, Değirmendere Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/emlak-61-84929","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/0/2/0/4/2/4/1711195151389-42402048.jpg","Kuşadası Değirmendere Mah. Havuzlu Güvenlikli Klimalı Geniş 2+1 Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/2/9/4/8/0/092411e6-c08c-43fb-a7ed-3ba3aecb6757.jpg","",""
"https://www.hepsiemlak.com/aydin-soke-yenikent-kiralik/daire/123932-255","11","7.500","06-04-2024","Kiralık Daire","Stüdyo","55 m²","4
                      Yaşında","3. Kat","Söke, Yenikent Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/mimarsan-gayrimenkul-123932","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/8/6/1/7/1/4/1535ae75-d0a8-460c-b904-43db6c7899b9.jpg","Söke Mimarsan Emlaktan Yenikentte Kiralıklık Eşyalı 1+0 Stüdyo Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/3/9/3/2/1/4d1732e4-c9ba-4237-bb68-39b4ff722fd6.jpg","",""
"https://www.hepsiemlak.com/aydin-kusadasi-bayraklidede-kiralik/daire/28110-12109","34","40.000","27-03-2024","Kiralık Daire","5 +
                        1","240 m²","22
                      Yaşında","5. Kat","Kuşadası, Bayraklıdede Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/remax-pasha-1-28110","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/1/1/8/2/0/699530d5-1289-4f14-82e8-f569eb49d21b.jpg","Kuşadası Ege Mahallesinde Deniz Manzaralı Kiralık Çatı Dubleks","","","","",""
"https://www.hepsiemlak.com/aydin-efeler-yilmazkoy-kiralik/villa/5625-3125","38","35.000","12-04-2024","Kiralık Villa","5 +
                        1","230 m²","Sıfır Bina","Bahçe Katı","Efeler, Yılmazköy Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/sun-investment-5625","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/2/6/5/0/0/86c8a286-b088-4895-a8f4-0eb84b18fc9b.jpg","Aydın Efeler Yılmazköy De Nezih Bir Ortamda Müstakil 5+1 Villa","","","","",""
"https://www.hepsiemlak.com/aydin-kusadasi-davutlar-kiralik/daire/126153-374","18","1.500","11-04-2024","Kiralık Daire","1 +
                        1","49 m²","1
                      Yaşında","Ara Kat","Kuşadası, Davutlar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/jet-emlak-gayrimenkul-126153","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/5/1/6/2/1/0b73fcd9-b6a0-4a7d-882c-011bf4084381.jpg","Kuşadası Davutlar Da Günlük Kiralık Suit Dairelerimiz","","","","",""
"https://www.hepsiemlak.com/aydin-efeler-zafer-kiralik/daire/125127-142","18","9.000","14-04-2024","Kiralık Daire","2 +
                        0","55 m²","6
                      Yaşında","1. Kat","Efeler, Zafer Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/kuzgun-group-gayrimenkul-125127","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/9/6/1/1/9/3/dec20001-8dc7-4118-9d56-27a58cebde03.jpg","Aydın'da Kiralık Eşyalı Klimalı  2+0 Daire","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/2/1/5/2/1/87e62cb8-aeaa-4007-88ef-b81f514130d0.jpg","",""
"https://www.hepsiemlak.com/aydin-efeler-ata-kiralik/daire/95325-428","25","13.500","17-03-2024","Kiralık Daire","3 +
                        1","140 m²","25
                      Yaşında","2. Kat","Efeler, Ata Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/metropol-gayrimenkul-95325","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/8/3/3/1/2/4/1706703118905-42133809.jpg","Efeler Ata'da Site İçinde 3+1 Daire 13.500 Tl","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/2/3/5/9/0/8fc70d26-cbff-4b0e-9b76-5e567e1021de.PNG","",""
"https://www.hepsiemlak.com/aydin-nazilli-zafer-kiralik/daire/46102-181","32","22.000","03-04-2024","Kiralık Daire","3 +
                        1","155 m²","10
                      Yaşında","2. Kat","Nazilli, Zafer Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/2/1/9/2/2/4/6cee07bb-8adf-4426-9fd9-110f7abcca1a.jpg","Nazilli Ege Emlak Ofisinden Zafer Mah. Site İçerisinde, Doğalgazlı, Klimalı, Eşyalı Kiralık Daire","","","","",""
"https://www.hepsiemlak.com/aydin-nazilli-isabeyli-kiralik/daire/123971-637","24","6.500","26-03-2024","Kiralık Daire","1 +
                        1","50 m²","2
                      Yaşında","1. Kat","Nazilli, İsabeyli Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/parador-gayrimenkul-123971/selin-girgin-2924876","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/9/2/2/0/2/4/afb380a7-79c1-4dbc-9c02-29ec73fbaddd.jpg","Nazilli İsabeylide Paradordan  Kiralık Doğalgazlı 1+1  0 Daire","Selin","Girgin","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/6/7/8/4/2/9/2/f83cebe0-8c29-4abf-8216-d6287fa7d1db.jpeg","https://www.hepsiemlak.com/emlak-ofisi/parador-gayrimenkul-123971","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/7/9/3/2/1/30c37dfd-0aaa-4104-bc8f-fa7846da5064.jpg"
"https://www.hepsiemlak.com/aydin-efeler-guzelhisar-kiralik/daire/71291-2523","16","10.000","01-04-2024","Kiralık Daire","1 +
                        1","55 m²","6
                      Yaşında","2. Kat","Efeler, Güzelhisar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/gazi-emlak-71291/irfan-gumus-1353473","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/2/3/4/4/2/4/1711975111908-42443210.jpg","Guzelhisar Mah, Yedi Eylül İlkokulu Yani ,Esyali,Arakat 1+1 Kiralik Daire","İrfan","Gümüş","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/3/7/4/3/5/3/1/2209e760-74d6-4e3b-966b-649846c5dc55.jpeg","https://www.hepsiemlak.com/emlak-ofisi/gazi-emlak-71291","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/9/2/1/7/0/3c55a791-3353-4bea-b787-0553ff45f27b.jpg"
"https://www.hepsiemlak.com/aydin-kusadasi-ikicesmelik-kiralik/loft-daire/139661-203","10","20.000","03-04-2024","Kiralık Loft Daire","3 +
                        1","125 m²","Sıfır Bina","2. Kat","Kuşadası, İkiçeşmelik Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/captains-house-gayrimenkul-danismanligi-139661","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/1/3/5/4/2/4/1712142513664-42453187.jpg","Kusadası Ata Mah.3+1 Kıralık Bos Daıre","","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/6/6/9/3/1/0cf7f17a-1c53-4c69-adcd-bdc375e4bbd9.jpg","",""
