"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","he-lazy-image src"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-dumlupinar-kiralik/daire/116282-1079","12","10.000","06-04-2024","Kiralık Daire","2 +
                        1","90 m²","20
                      Yaşında","1. Kat","Sılam Emlaktan Çarşı Merkezde Eşyalı  2+1  Kiralık Daire","Merkez, Dumlupınar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/8/4/9/0/2/4/6581b255-1afc-49a7-8662-aa4810c20899.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-mecidiye-kiralik/daire/87840-3078","20","5.100","04-04-2024","Kiralık Daire","Stüdyo","35 m²","8
                      Yaşında","En Üst Kat","Öztürk Emlak'tan Merkezde 1+0 Eşyalı Isınma Kiraya Dahil Bay Apart","Merkez, Mecidiye Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/9/3/0/3/2/4/70f7f517-1bb9-4d51-9993-b5960a2f1f67.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-erenler-kiralik/daire/131145-128","9","6.500","19-02-2024","Kiralık Daire","1 +
                        1","53 m²","5
                      Yaşında","Kot 1","Erenler Mahallesi 2+0 Eşyalı","Merkez, Erenler Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/9/1/2/2/2/4/1708174420864-42221957.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-ali-ihsan-pasa-kiralik/daire/109660-2611","32","13.000","18-03-2024","Kiralık Daire","4 +
                        1","155 m²","10
                      Yaşında","Ara Kat","Ali İhsanpaşa Mahallesinde Kiralık 4+1 Daire","Merkez, Ali İhsan Paşa Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/8/5/3/2/2/4/f2e497ee-8f93-4890-89dc-e31e26155660.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-selcuklu-kiralik/daire/138546-150","6","12.500","19-02-2024","Kiralık Daire","2 +
                        1","80 m²","Sıfır Bina","Ara Kat","Plaza Emlak Uydukent Kiralık Esyalı 2+1","Merkez, Selçuklu Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/9/6/1/2/2/4/bd308794-b5da-4e7e-bd6b-b40f0c4dccc3.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-cumhuriyet-kiralik/daire/109660-2557","21","10.000","01-03-2024","Kiralık Daire","3 +
                        1","150 m²","30
                      Yaşında","1. Kat","Afyon Cumhuriyet Mahallesi Kiralık 3+1 Daire","Merkez, Cumhuriyet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/2/1/5/8/1/4/f895e8e8-121b-4126-bc2d-13e5c1ef4c4b.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-erenler-kiralik/daire/135861-65","9","5.600","21-02-2024","Kiralık Daire","2 +
                        0","55 m²","5
                      Yaşında","2. Kat","Afyonkarahisar Erenler Mahallesinde Kiralık 2+0","Merkez, Erenler Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/5/3/4/2/2/4/1708522925877-42243504.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-dumlupinar-kiralik/daire/110367-608","11","9.000","12-03-2024","Kiralık Daire","3 +
                        1","148 m²","25
                      Yaşında","3. Kat","Kiralık Daire","Merkez, Dumlupınar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/0/8/3/4/1/4/1694340605-634959-41438005.jpeg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-erenler-kiralik/daire/135861-67","8","5.500","14-03-2024","Kiralık Daire","2 +
                        1","60 m²","3
                      Yaşında","4. Kat","Afyonkarahisar Erenler Mahallesinde Kiralık 2+1","Merkez, Erenler Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/2/5/5/3/2/4/1710410093026-42355230.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-erenler-kiralik/daire/109660-2545","10","5.000","15-04-2024","Kiralık Daire","2 +
                        0","45 m²","3
                      Yaşında","Ara Kat","Afyon Vizyon Emlaktan Erenler'de Kiralık 2+0 Daire","Merkez, Erenler Mahallesi",""
"https://www.hepsiemlak.com/afyonkarahisar-merkez-erenler-kiralik/daire/138570-76","22","5.000","11-04-2024","Kiralık Daire","1 +
                        1","45 m²","5
                      Yaşında","2. Kat","Dost'tan Erenlerde Eşyalı Balkonlu Kiralık Geniş 1+1 Daire","Merkez, Erenler Mahallesi",""
"https://www.hepsiemlak.com/afyonkarahisar-merkez-esrefpasa-kiralik/daire/138570-53","18","6.500","23-02-2024","Kiralık Daire","2 +
                        1","100 m²","25
                      Yaşında","Yüksek Giriş","Dost'tan Eşrefpaşa'da Kiralık 2+1 Daire","Merkez, Eşrefpaşa Mahallesi",""
"https://www.hepsiemlak.com/afyonkarahisar-merkez-erenler-kiralik/daire/116282-894","7","5.000","15-04-2024","Kiralık Daire","2 +
                        0","55 m²","4
                      Yaşında","Ara Kat","Sılam Emlaktan 2+0 Kiralık Erenler","Merkez, Erenler Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/0/6/2/2/0/4/9e2c0adb-b3ed-49c1-be48-e95ffed24f34.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-erenler-kiralik/daire/138570-77","14","5.250","11-04-2024","Kiralık Daire","2 +
                        0","48 m²","2
                      Yaşında","4. Kat","Dost'tan Erenlerde Merkezi Konum Eşyalı Kiralık Geniş 2+0 Daire","Merkez, Erenler Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/0/1/5/0/2/4/4d2420b4-5604-40b2-b469-a4261d793084.jpeg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-yunus-emre-kiralik/daire/87840-3075","6","1.100.000","28-02-2024","Kiralık Daire","Stüdyo","50 m²","20
                      Yaşında","Zemin","Öztürk Emlaktan Çarşı Merkezde Devran Kiralık Dükkan","Merkez, Yunus Emre Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/7/9/7/2/2/4/9e722efc-60f4-45b2-a24d-86d6482ceae5.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-erenler-kiralik/daire/135861-62","10","5.250","07-02-2024","Kiralık Daire","1 +
                        1","55 m²","4
                      Yaşında","2. Kat","Afyonkarahisar Erenler Mahallesinde Kiralık 1+1","Merkez, Erenler Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/7/9/6/1/2/4/1707312023105-42169701.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-erenler-kiralik/daire/135861-57","10","5.250","04-02-2024","Kiralık Daire","2 +
                        0","55 m²","4
                      Yaşında","2. Kat","Afyonkarahisar Erenler Mahallesinde Kiralık 2+0","Merkez, Erenler Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/6/3/5/1/2/4/1707048164710-42153623.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-istiklal-kiralik/daire/87840-3047","23","10.000","07-03-2024","Kiralık Daire","3 +
                        1","145 m²","17
                      Yaşında","Ara Kat","Öztürk Emlak'tan İstiklal Mh'de 3+1 130m² Arakat D.Gazlı Daire","Merkez, İstiklal Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/5/2/8/8/1/4/569cb505-051d-432a-aea2-eb932b98452a.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-selcuklu-kiralik/daire/87840-3031","22","9.500","13-02-2024","Kiralık Daire","3 +
                        1","130 m²","18
                      Yaşında","3. Kat","Öztürk Emlak'tan Uydukent Selçuklu Mh'de 3+1 Afjetli Arakat Daire","Merkez, Selçuklu Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/6/4/0/7/1/4/48b0cca0-b15d-4c31-89ca-808b319d8232.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-dervis-pasa-kiralik/daire/87840-3060","21","8.000","12-04-2024","Kiralık Daire","3 +
                        1","120 m²","18
                      Yaşında","1. Kat","Öztürk Emlak'tan Dervişpaşa Mh'de 3+1 Eşyalı Arakat Daire","Merkez, Derviş Paşa Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/3/6/1/0/2/4/d28166fe-99d9-4783-add3-e17dd8375fd4.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-zafer-kiralik/daire/109660-2607","24","13.000","13-02-2024","Kiralık Daire","3 +
                        1","125 m²","20
                      Yaşında","5. Kat","Afyon Vizyon Emlaktan Kurtuluş Caddesinde Kiralık 3+1 Daire!","Merkez, Zafer Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/4/3/8/1/2/4/547e2cb5-abb9-4fc8-b563-d9d3f0a2d252.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-erenler-kiralik/daire/131685-88","7","6.000","11-04-2024","Kiralık Daire","2 +
                        1","78 m²","4
                      Yaşında","4. Kat","Hayalimden Tertemiz Kapalı Balkonlu Kombili Eşyalı 2+1","Merkez, Erenler Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/3/7/5/0/2/4/88957d7e-5932-497d-ab6a-5c142dba87be.jpeg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-esrefpasa-kiralik/daire/87840-3030","16","8.000","13-02-2024","Kiralık Daire","3 +
                        1","125 m²","16
                      Yaşında","2. Kat","Öztürk Emlak'tan Eşrefpaşa Mh'de Arakat Isı Yalıtımlı 3+1 Daire","Merkez, Eşrefpaşa Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/5/4/0/7/1/4/8e8cb809-c27c-4336-a1d3-d880be3e1406.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-cumhuriyet-kiralik/daire/109660-2562","19","6.000","15-04-2024","Kiralık Daire","3 +
                        1","125 m²","25
                      Yaşında","5. Kat","Afyon Vizyon Emlaktan Cumhuriyet Mahallesinde Kiralık 3+1 Daire!","Merkez, Cumhuriyet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/8/9/9/8/1/4/993e24d7-54af-4e6a-929e-efb3c971fb28.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-dervis-pasa-kiralik/daire/124135-52","8","10.000","06-03-2024","Kiralık Daire","2 +
                        1","80 m²","Sıfır Bina","Ara Kat","Afyon Merkez Dervişpaşa Mh. Sıfır 2+1 Afjetli Asansörlü Arakat Kiralık Daire","Merkez, Derviş Paşa Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/9/3/0/2/2/4/b47b1bb9-1b13-4eb8-9cb1-e7add6114dd3.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-marulcu-kiralik/daire/109660-2558","16","5.000","06-02-2024","Kiralık Daire","2 +
                        1","120 m²","35
                      Yaşında","1. Kat","Marulcu Mahallesi 2+1 Sobalı Daire","Merkez, Marulcu Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/3/1/5/8/1/4/9566dbf7-e988-4502-bb5c-31a86bb90fc3.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-bolvadin-sazi-kiralik/daire/0-41796398","1","7.500","24-03-2024","Kiralık Daire","3 +
                        1","151 m²","20
                      Yaşında","Yüksek Giriş","Afyon Bolvadinde, Çarşıda Kıralık Triblex Daire","Bolvadin, Şazi Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/3/6/9/7/1/4/a3JjpssGeyk6bEu2xQPae.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-erenler-kiralik/daire/135861-63","9","6.000","15-02-2024","Kiralık Daire","3 +
                        0","85 m²","5
                      Yaşında","2. Kat","Afyonkarahisar Erenler Mahallesinde Kiralık 3+0","Merkez, Erenler Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/2/9/0/2/2/4/1707989219599-42209212.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-erenler-kiralik/daire/135861-58","8","5.500","04-02-2024","Kiralık Daire","2 +
                        0","60 m²","4
                      Yaşında","3. Kat","Afyonkarahisar Erenler Mahallesinde Kiralık 2+0","Merkez, Erenler Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/6/3/5/1/2/4/1707048481464-42153647.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-erenler-kiralik/daire/135861-55","8","6.500","02-02-2024","Kiralık Daire","2 +
                        0","60 m²","4
                      Yaşında","2. Kat","Afyonkarahisar Erenler Mahallesinde Kiralık 2+0","Merkez, Erenler Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/3/4/4/1/2/4/1706870283154-42144329.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-erenler-kiralik/daire/135861-64","7","4.000","15-02-2024","Kiralık Daire","1 +
                        1","50 m²","5
                      Yaşında","1. Kat","Afyonkarahisar Erenler Mahallesinde Kiralık 1+1","Merkez, Erenler Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/1/0/1/2/2/4/1707996171452-42210157.jpg"
"https://www.hepsiemlak.com/afyonkarahisar-merkez-erenler-kiralik/daire/135861-60","6","5.500","04-02-2024","Kiralık Daire","2 +
                        0","60 m²","4
                      Yaşında","4. Kat","Afyonkarahisar Erenler Mahallesinde Kiralık 2+0","Merkez, Erenler Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/0/4/5/1/2/4/1707055077976-42154038.jpg"
