"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","he-lazy-image src 2"
"https://www.hepsiemlak.com/izmir-seferihisar-payamli-kiralik/yazlik/0-42403374","27","70.000","23-03-2024","Kiralık Yazlık","3 +
                        1","130 m²","20
                      Yaşında","Villa Katı","Kiralık Yazlık","Seferihisar, Payamlı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/3/3/0/4/2/4/1711209340-7582479-42403374.jpeg",""
"https://www.hepsiemlak.com/izmir-bornova-inonu-kiralik/daire/135395-199","35","18.000","21-03-2024","Kiralık Daire","3 +
                        1","120 m²","11
                      Yaşında","1. Kat","Bornova İnönü Mah Maviş Emlaktan Eşyalı Kiralık Daire","Bornova, İnönü Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/8/8/8/3/2/4/114abf01-fcb2-4fa4-95b1-87bd026298d0.jpeg",""
"https://www.hepsiemlak.com/izmir-foca-mustafa-kemal-ataturk-kiralik/daire/142116-5","21","20.000","01-04-2024","Kiralık Daire","2 +
                        1","85 m²","21
                      Yaşında","2. Kat","Çınar Gayrimenkul Den 2+1 Fuul Tadilat Lı","Foça, Mustafa Kemal Atatürk Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/cinar-gayrimenkul-142116","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/6/4/7/3/2/4/d4b5628c-784c-40bc-a72e-a4ff747c064b.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/1/1/2/4/1/a2472013-6027-4bca-8063-9fe667492818.jpg"
"https://www.hepsiemlak.com/izmir-konak-alsancak-kiralik/daire/0-42351759","23","20.000","13-03-2024","Kiralık Daire","2 +
                        1","70 m²","25
                      Yaşında","2. Kat","Alsancakta Kiralık Daire","Konak, Alsancak Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/7/1/5/3/2/4/bjkPtJFHqpHCnwiuQEsZm.jpg",""
"https://www.hepsiemlak.com/izmir-buca-kozagac-kiralik/daire/0-42348041","15","20.000","16-03-2024","Kiralık Daire","2 +
                        1","120 m²","20
                      Yaşında","En Üst Kat","Acil Kiralık Sahininden Teras Katı Daire","Buca, Kozağaç Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/0/8/4/3/2/4/1710312152-261435-42348041.jpeg",""
"https://www.hepsiemlak.com/izmir-menemen-mermerli-kiralik/daire/0-42345045","17","20.000","12-03-2024","Kiralık Daire","3 +
                        1","140 m²","5
                      Yaşında","Ara Kat","Kiralık Dairr","Menemen, Mermerli Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/0/5/4/3/2/4/1710244708636-42345045.jpg",""
"https://www.hepsiemlak.com/izmir-karabaglar-maliyeciler-kiralik/daire/86618-517","30","20.000","24-03-2024","Kiralık Daire","3 +
                        1","120 m²","10
                      Yaşında","4. Kat","Yeni Binada Asansörlü Otoparklı Kiralık Daire","Karabağlar, Maliyeciler Mahallesi","","",""
"https://www.hepsiemlak.com/izmir-bornova-erzene-kiralik/daire/131361-72","35","18.000","06-03-2024","Kiralık Daire","3 +
                        1","110 m²","26
                      Yaşında","6. Kat","Bornova Merkezde Gürmar Yanı Kiralık 3+1 Bakımlı Daire","Bornova, Erzene Mahallesi","","",""
"https://www.hepsiemlak.com/izmir-narlidere-2-inonu-kiralik/daire/128564-6","30","34.000","05-03-2024","Kiralık Daire","3 +
                        1","166 m²","11
                      Yaşında","4. Kat","Narlıdere Mavisu Evleri'nde Kiralık 3+1 Delux Daire","Narlıdere, 2. İnönü Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-360-luxury-128564","https://www.hepsiemlak.com/img/loadings/noImage55-55.png",""
"https://www.hepsiemlak.com/izmir-konak-kultur-kiralik/daire/138588-200","29","52.500","01-04-2024","Kiralık Daire","3 +
                        1","145 m²","30
                      Yaşında","Ara Kat","İzmir Konak Alsancak Kültür Mah. Kiralık 3+1","Konak, Kültür Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-fark-138588","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/2/9/6/2/2/4/1708975475-836772-42269254.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/8/5/8/3/1/ee6051fc-1c25-45a8-84b0-72dc79c61f33.jpg"
"https://www.hepsiemlak.com/izmir-konak-alsancak-kiralik/daire/0-42268858","15","32.000","30-03-2024","Kiralık Daire","3 +
                        1","120 m²","40
                      Yaşında","1. Kat","Sahibinden Alsancak Merkez Konumda 3+1 Eşyalı Kiralık Daire","Konak, Alsancak Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/8/8/6/2/2/4/EthdpWczI5-ze6SRBSHnf.jpg",""
"https://www.hepsiemlak.com/izmir-karsiyaka-bostanli-kiralik/daire/13756-1719","32","25.000","11-03-2024","Kiralık Daire","3 +
                        1","145 m²","28
                      Yaşında","4. Kat","Bostanlı Merkezi Yerde Bakımlı Daire","Karşıyaka, Bostanlı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/7/3/6/2/2/4/1708890655279-42263734.jpg",""
"https://www.hepsiemlak.com/izmir-menderes-mithatpasa-kiralik/daire/133561-66","15","15.000","16-04-2024","Kiralık Daire","1 +
                        1","65 m²","25
                      Yaşında","En Üst Kat","Üçbirlik Emlaktan Kiralık Daire","Menderes, Mithatpaşa Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/9/8/5/2/2/4/1708777190789-42258950.jpg",""
"https://www.hepsiemlak.com/izmir-karabaglar-kazim-karabekir-kiralik/daire/23746-17003","30","10.000","06-04-2024","Kiralık Daire","1 +
                        1","60 m²","1
                      Yaşında","Yüksek Giriş","Kazım K. Mh Şimşek Market Yakını 1+1 60m2 Otoparklı Doğalgazlı Kiralık Daire","Karabağlar, Kazım Karabekir Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ogretmen-emlak-23746","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/7/2/7/0/2/4/50036372-6372-4dad-9118-f1d7698473c8.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/4/7/3/2/0/404b3208-931c-4599-b3ba-7cb5088f0c16.jpg"
"https://www.hepsiemlak.com/izmir-cesme-ovacik-kiralik/villa/92115-1620","58","450.000","27-03-2024","Kiralık Villa","6 +
                        1","870 m²","Sıfır Bina","Bahçe Katı","Yuse' Den Ovacık'ta Lüks Müstakil Kiralık Villa","Çeşme, Ovacık Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/yuse-luxury-real-estate-yacht-92115","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/2/3/2/4/2/4/c174109f-73e8-40d6-9cd0-4035d702520e.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/1/1/2/9/0/4551cd4d-fbfe-4eba-8401-3133f7b282e2.jpg"
"https://www.hepsiemlak.com/izmir-menderes-gumuldur-fevzi-cakmak-kiralik/daire/103751-832","35","10.000","14-03-2024","Kiralık Daire","2 +
                        1","80 m²","5
                      Yaşında","Zemin","Can Emlak Tan Full Deniz Manzaralı Kiralık Yaz-Kış Daire","Menderes, Gümüldür Fevzi Çakmak Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/2/6/5/3/2/4/471f969f-823f-4237-b930-c7b5adfdc7ff.jpg",""
"https://www.hepsiemlak.com/izmir-foca-ataturk-kiralik/daire/121980-1150","35","25.000","14-04-2024","Kiralık Daire","3 +
                        1","135 m²","15
                      Yaşında","Zemin","Ata 35 Emlak Tan Foça Da Full Bakımlı  Kiralık Zemin Kat Daire","Foça, Atatürk Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ata-35-emlak-121980","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/5/2/4/3/2/4/edeac442-b2a6-45a8-9ebc-d96b50b5c0e0.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/8/9/1/2/1/c56806b9-a734-45b5-97d6-091fbba5d223.jpeg"
"https://www.hepsiemlak.com/izmir-menemen-9-eylul-kiralik/daire/129921-495","43","16.000","09-03-2024","Kiralık Daire","3 +
                        1","120 m²","20
                      Yaşında","5. Kat","Ulukent 9 Eylül Mahallesi Merter Sitesi'nde 3+1 Kiralık Daire","Menemen, 9 Eylül Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/8/0/2/3/2/4/d86e5ad7-6ed9-4eda-9c50-966115a4f507.jpg",""
"https://www.hepsiemlak.com/izmir-urla-ataturk-kiralik/villa/123096-158","35","275.000","01-04-2024","Kiralık Villa","3 +
                        1","330 m²","11
                      Yaşında","","Atatürk Mah. Kum Denizi Plaj Yanı Kiralık Villa","Urla, Atatürk Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/3/7/1/3/2/4/a10f1ec6-01ec-4ec2-9943-b64391491338.jpeg",""
"https://www.hepsiemlak.com/izmir-cigli-cumhuriyet-kiralik/daire/125796-147","25","16.000","06-04-2024","Kiralık Daire","3 +
                        1","145 m²","5
                      Yaşında","1. Kat","Harmandalı Mesca Sitesinde Kiralık 3+1 Daire","Çiğli, Cumhuriyet Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-iya-gayrimenkul-125796","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/1/7/1/3/2/4/92d3e577-41ba-40c7-8e42-505e179b72d8.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/9/7/5/2/1/d9dff3fb-1cf5-4054-869a-123798417229.jpg"
"https://www.hepsiemlak.com/izmir-gaziemir-yesil-kiralik/daire/18427-1151","51","25.000","08-03-2024","Kiralık Daire","2 +
                        1","96 m²","26
                      Yaşında","En Üst Kat","Gaziemir Yeşil Mah. Emlak Konut 2 Nci Etap Da Eşyalı Kiralık 2+1 Daire","Gaziemir, Yeşil Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/5/0/3/2/2/4/20c35fa1-9e10-4c63-a829-37f789ed9bfe.jpg",""
"https://www.hepsiemlak.com/izmir-gaziemir-gazikent-kiralik/daire/140180-171","25","19.360","01-04-2024","Kiralık Daire","3 +
                        1","130 m²","21
                      Yaşında","Yüksek Giriş","Gaziemir Emlak Bankası 1.Etaplarda 3+1 Kiralık Daire","Gaziemir, Gazikent Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-pasha-140180","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/7/5/9/1/2/4/e9a81d24-aa45-47a8-997e-520ad7a34e02.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/8/1/0/4/1/7f582be0-e912-4e28-a7f0-d4ff3eccb284.jpg"
"https://www.hepsiemlak.com/izmir-cesme-16-eylul-kiralik/mustakil-ev/25111-894","10","620.000","26-03-2024","Kiralık Müstakil Ev","8 +
                        1","350 m²","50
                      Yaşında","","Çeşme Merkezde 8 Odalı Kiralık Personel Lojmanı","Çeşme, 16 Eylül Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/cesme-ergun-emlak-25111","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/2/6/3/3/2/4/54bb04a1-6e24-449d-a35b-e6f9cb4a8d84.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/1/1/5/2/0/fbece3a2-4431-4d18-ab14-6adde73cdd1b.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-basin-sitesi-kiralik/daire/114107-1509","14","19.000","14-04-2024","Kiralık Daire","3 +
                        1","130 m²","31
                      Yaşında","7. Kat","Basın Sitesi 168 Sokak 3+1 Kiralık Full Deniz Manzaralı Daire","Karabağlar, Basın Sitesi Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/startkey-best-gayrimenkul-114107","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/7/5/8/4/2/4/dedefe87-4af6-468b-8f86-4a0cf674c258.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/0/1/4/1/1/c82db52a-a106-4ad6-ba7e-6ee16aac71bc.jpg"
"https://www.hepsiemlak.com/izmir-foca-kazim-dirik-kiralik/daire/2186-11818","34","15.000","02-04-2024","Kiralık Daire","2 +
                        1","90 m²","4
                      Yaşında","2. Kat","Foça Bağarasında 2+1 Avantajlı Kiralık Daire","Foça, Kazım Dirik Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/koyculer-gayrimenkul-limited-2186","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/3/0/6/3/2/4/fd787d60-2d1f-42a3-b1f1-c2d251e721dc.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/8/1/2/0/0/5dd54d82-40a8-4053-b1d2-b37f691b512a.jpg"
"https://www.hepsiemlak.com/izmir-bornova-evka-4-kiralik/daire/0-42483901","1","13.000","13-04-2024","Kiralık Daire","2 +
                        1","85 m²","20
                      Yaşında","Yüksek Giriş","Sahibinden Kiralık Evka4 Te 2+1 Daire","Bornova, Evka 4 Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/9/3/8/4/2/4/1712994412060-42483901.jpg",""
"https://www.hepsiemlak.com/izmir-konak-atilla-kiralik/daire/0-42370959","1","4.000","20-03-2024","Kiralık Daire","2 +
                        1","90 m²","15
                      Yaşında","Kot 2","Evime Ortak Arkadaş Arıyorum","Konak, Atilla Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/9/0/7/3/2/4/1710927851533-42370959.jpg",""
"https://www.hepsiemlak.com/izmir-urla-yelalti-kiralik/daire/107888-1503","23","35.000","31-03-2024","Kiralık Daire","4 +
                        1","125 m²","20
                      Yaşında","Çatı Katı","4+1 Kiralık Daire Merkez Yelaltı Mah.Urla","Urla, Yelaltı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/7/9/3/4/2/4/1711905767-970516-42439722.jpeg",""
"https://www.hepsiemlak.com/izmir-balcova-fevzi-cakmak-kiralik/daire/10374-4046","13","8.000","26-03-2024","Kiralık Daire","1 +
                        1","41 m²","30
                      Yaşında","Giriş Katı","Kolej Ofis Gay.Kiralık 1+1 Daire","Balçova, Fevzi Çakmak Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/6/2/1/4/2/4/1711393667599-42412601.jpg",""
"https://www.hepsiemlak.com/izmir-konak-alsancak-kiralik/daire/37033-3553","13","20.000","28-03-2024","Kiralık Daire","3 +
                        1","120 m²","30
                      Yaşında","3. Kat","Fırsat Alsancak Kıbrıs Şehitleri Caddesi Yakını Möbilyalı 3+1 Daire","Konak, Alsancak Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/0/7/9/3/2/4/1711110024014-42397062.jpg",""
"https://www.hepsiemlak.com/izmir-konak-guzelyali-kiralik/daire/50269-5160","27","17.500","20-03-2024","Kiralık Daire","3 +
                        1","120 m²","35
                      Yaşında","En Üst Kat","İzmir Güzelyalı Mahallesi’nde Kiralık Yapılı 3+1 Daire","Konak, Güzelyalı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/remax-pirlanta-50269","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/6/2/0/5/0/03425537-3861-4027-9436-cbe262f2de16.jpg",""
"https://www.hepsiemlak.com/izmir-menderes-cukuralti-kiralik/villa/139699-66","6","35.000","05-04-2024","Kiralık Villa","3 +
                        1","150 m²","26
                      Yaşında","Bahçe Katı","Özdere'de Denize 50 M Dubleks 3+1 Eşyalı Kiralık Yazlık","Menderes, Çukuraltı Mahallesi","","",""
"https://www.hepsiemlak.com/izmir-buca-yildiz-kiralik/daire/142618-45","6","12.000","12-04-2024","Kiralık Daire","1 +
                        1","55 m²","4
                      Yaşında","2. Kat","Goldia Yapı Gayrimenkul'den 1+1 Full Eşyalı Daire","Buca, Yıldız Mahallesi","","",""
"https://www.hepsiemlak.com/izmir-karabaglar-esenyali-kiralik/daire/24511-8815","29","13.250","15-04-2024","Kiralık Daire","3 +
                        1","130 m²","30
                      Yaşında","4. Kat","Esenyalı Mh. Deü. İlahiyat Fakültesi Yakını 3+1 Kapalı Mutfak Kiralık Daire","Karabağlar, Esenyalı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/turyap-sirinyer-24511","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/6/1/1/4/2/4/4b05ba07-5ca3-49cb-8fd1-1b5f88899c7a.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/1/5/4/2/0/3922f0dd-473c-43e4-b321-1b243510615a.jpg"
"https://www.hepsiemlak.com/izmir-bayrakli-sogukkuyu-kiralik/daire/30707-3558","17","15.000","07-03-2024","Kiralık Daire","3 +
                        1","135 m²","18
                      Yaşında","5. Kat","Kahandan Bayraklı Yenigirnede Kiralık 3+1 Daire","Bayraklı, Soğukkuyu Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/7/9/1/3/2/4/27ad243d-761d-4e40-a251-e9c7f47d21e5.jpg",""
"https://www.hepsiemlak.com/izmir-cesme-reisdere-kiralik/daire/0-42469575","14","4.000","08-04-2024","Kiralık Daire","4 +
                        1","120 m²","10
                      Yaşında","2. Kat","###sahibindengünlükhaftalıkaylık Kiralık Full Eşyalı Daire##","Çeşme, Reisdere Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/5/9/6/4/2/4/1712427416001-42469575.jpg",""
"https://www.hepsiemlak.com/izmir-buca-baris-kiralik/daire/0-42461466","14","10.000","12-04-2024","Kiralık Daire","2 +
                        1","115 m²","7
                      Yaşında","3. Kat","İzbana Yakın Eşyalı 2+1 Sahibinden Daire (oda Olarak Değildir)","Buca, Barış Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/4/1/6/4/2/4/1712299904118-42461466.jpg",""
"https://www.hepsiemlak.com/izmir-odemis-hurriyet-kiralik/daire/129441-259","14","13.500","26-03-2024","Kiralık Daire","3 +
                        1","125 m²","Sıfır Bina","Ara Kat","Melih Bilgin Gayrimenkulden Hürriyet Mahallesinde 3+1 Kiralık Daire","Ödemiş, Hürriyet Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/4/5/1/4/2/4/46b59e1b-cc6f-4152-a020-7c31b5b53d74.jpg",""
"https://www.hepsiemlak.com/izmir-menemen-mermerli-kiralik/daire/0-42403663","14","10.000","24-03-2024","Kiralık Daire","3 +
                        1","110 m²","30
                      Yaşında","4. Kat","Merkezi Konumda Kiralik Daire","Menemen, Mermerli Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/6/3/0/4/2/4/1711216977706-42403663.jpg",""
"https://www.hepsiemlak.com/izmir-tire-hurriyet-kiralik/daire/120281-377","28","19.500","21-03-2024","Kiralık Daire","3 +
                        1","143 m²","Sıfır Bina","3. Kat","A Plus Gayrimenkulden Köşe Komumda Sıfır 3+1 Kiralık Daire","Tire, Hürriyet Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/2/9/8/3/2/4/701d7150-ed56-45e0-ab9a-c9346a373479.jpeg",""
"https://www.hepsiemlak.com/izmir-buca-yaylacik-kiralik/daire/15356-5551","28","13.000","05-04-2024","Kiralık Daire","1 +
                        1","50 m²","4
                      Yaşında","2. Kat","Buca Yabancı Diller Fak. 10 Dk. Mesafede 1+1 Full Eşyalı Kiralık","Buca, Yaylacık Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/turyap-izmir-buca-temsilciligi-15356","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/1/4/2/0/2/4/6f1d37d1-0d86-4ccf-80cb-c32cce053fc6.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/5/3/5/1/0/dd1d6e78-ba67-4d2e-9977-287eca55e573.jpg"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/6057-2201","35","370.000","25-03-2024","Kiralık Villa","4 +
                        1","280 m²","17
                      Yaşında","","Class'tan Alaçatıda 250 M2 Kullanım Alanlı Tam Müstakil 4+1 Sezonluk","Çeşme, Alaçatı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/class-emlak-alacati-6057","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/5/7/0/8/8/3/85df4669-cfde-44ed-a77b-c3159b891f9d.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/5/0/6/0/0/bf08ebce-ebb7-4f57-a063-a900b0d47a68.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-yali-kiralik/daire/2527-12795","26","25.500","03-04-2024","Kiralık Daire","1 +
                        1","64 m²","8
                      Yaşında","Ara Kat","Mavişehir Modern 4 Sitesinde Kiralık  1 + 1 Daire","Karşıyaka, Yalı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/remax-adres-2527","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/3/8/0/3/2/4/5168ad96-47b6-4217-b0c6-575950550fff.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/2/5/2/0/0/1a302320-ccdd-4f31-95f3-cc4105f69628.jpg"
"https://www.hepsiemlak.com/izmir-konak-halkapinar-kiralik/residence/1066-4916","26","23.000","22-02-2024","Kiralık Residence","Stüdyo","57 m²","Sıfır Bina","12. Kat","İzmir'in En Yüksek Gökdeleninde_ Mahall Bomontide 1+0 Eşyalı Kiralık Daire","Konak, Halkapınar Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/0/9/4/2/2/4/1708610294781-42249070.jpg",""
"https://www.hepsiemlak.com/izmir-narlidere-sahilevleri-kiralik/daire/115022-693","27","20.000","09-04-2024","Kiralık Daire","2 +
                        1","100 m²","15
                      Yaşında","Bahçe Katı","Çtn'den Narlıdere Sahilevleri'nde, Bahçeli, 2+1 Kiralık Daire","Narlıdere, Sahilevleri Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ctn-gayrimenkul-115022","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/9/8/9/9/1/4/6d21a1e3-8b21-4f34-87ea-75f53efa8d90.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/2/0/5/1/1/b634fa2f-8ed3-4e90-86ab-231c0a58f807.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-esenlik-kiralik/daire/61913-3997","13","16.000","31-03-2024","Kiralık Daire","2 +
                        1","65 m²","Sıfır Bina","1. Kat","Yeşilyurt Yıldız Cad Hastane Yakını 2+1 Sıfır Kiralık Daire","Karabağlar, Esenlik Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ogretmen-emlak-yildiz-subesi-61913","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/9/8/3/4/2/4/809a6dd8-9d85-4fae-8cad-9d4444f4773a.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/1/9/1/6/0/8b26ec88-ee6a-4e2b-ade4-a596ba6ad53b.jpg"
"https://www.hepsiemlak.com/izmir-cigli-balatcik-kiralik/daire/3235-5261","13","15.000","07-03-2024","Kiralık Daire","1 +
                        1","55 m²","4
                      Yaşında","4. Kat","İzmir Çiğli Balatçık Katip Çelebi Üniversitesi Kiralık 1+1","Çiğli, Balatçık Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/4/7/0/8/0/4/1684407655-81691-40807456.jpeg",""
"https://www.hepsiemlak.com/izmir-menemen-gazi-mustafa-kemal-kiralik/daire/142520-81","12","8.000","29-03-2024","Kiralık Daire","1 +
                        1","47 m²","Sıfır Bina","Zemin","Seyrek Merkezde Kiralık 1+1 Daire","Menemen, Gazi Mustafa Kemal Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/nexus-world-gayrimenkul-yatirim-danismanligi-142520/burcin-atilgan-4030648","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/5/2/3/4/2/4/32d42d8d-cdfd-4afe-9d94-8e8042c8c42a.jpg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/8/4/6/0/3/0/4/ccf24b8f-02e2-4b81-b46f-52d1e2aac842.jpg"
"https://www.hepsiemlak.com/izmir-buca-ataturk-kiralik/daire/109159-43","12","13.000","25-03-2024","Kiralık Daire","1 +
                        1","65 m²","7
                      Yaşında","6. Kat","Safir'den Atatürk Mahallesinde 1+1 Eşyalı Kiralık Daire","Buca, Atatürk Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-ve-yatirim-danismanligi-109159","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/5/6/8/3/2/4/e2c21a61-33b3-49d1-8fa2-c4684be4a212.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/5/1/9/0/1/7c84690d-8342-4679-a6d5-900f4d139a48.jpg"
"https://www.hepsiemlak.com/izmir-foca-mustafa-kemal-ataturk-kiralik/daire/58372-4808","36","30.000","17-03-2024","Kiralık Daire","2 +
                        1","90 m²","11
                      Yaşında","Bahçe Katı","Yeni Foça Narezen Mevkii Sezonluk Eşyalı 2+1 Kiralık Daire","Foça, Mustafa Kemal Atatürk Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-plus-58372","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/0/0/7/3/2/4/b35b7876-c47b-47c3-8ce7-9418aadf44e6.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/7/3/8/5/0/1d7faae5-65d0-4f0c-a7c4-fc02c16b0ffb.jpg"
"https://www.hepsiemlak.com/izmir-bayrakli-tepekule-kiralik/daire/129267-255","32","8.000","08-04-2024","Kiralık Daire","2 +
                        1","100 m²","17
                      Yaşında","Giriş Katı","Bayraklı Tepekule Mah. 3+1 100 M2","Bayraklı, Tepekule Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/5/9/6/1/2/4/1707323024471-42169543.jpg",""
"https://www.hepsiemlak.com/izmir-menderes-gumuldur-inonu-kiralik/daire/2080-2125","25","3.500","04-03-2024","Kiralık Daire","2 +
                        1","65 m²","25
                      Yaşında","Bahçe Katı","Gümüldür De Günlük-Haftalık-Aylık-Sezonluk Kiralık Eşyalı Yazlık","Menderes, Gümüldür İnönü Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/9/4/7/4/1/4/1b85e2a0-3245-4071-95ff-06ddf5117812.jpg",""
"https://www.hepsiemlak.com/izmir-foca-ataturk-kiralik/mustakil-ev/2475-1002","27","17.000","29-03-2024","Kiralık Müstakil Ev","3 +
                        1","95 m²","25
                      Yaşında","","Satılık Foça Halk Emlak'tan Satılık Müstekil Dubleks","Foça, Atatürk Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/foca-halk-emlak-2475","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/8/2/3/4/2/4/2ed9f299-fe34-49d9-a356-5de70d200544.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/7/4/2/0/0/15f75e2e-84c8-4454-ac33-4b8f769041ea.jpg"
