"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","he-lazy-image src","img-wrp href","he-lazy-image src 2"
"https://www.hepsiemlak.com/izmir-bornova-inonu-kiralik/daire/65391-1944","19","10.000","30-03-2024","Kiralık Daire","3 +
                        1","110 m²","16
                      Yaşında","Giriş Katı","Halil Emlaktan Eşyalı Giriş Kat Isınma Elektrik 3+1 100m2 10.000","Bornova, İnönü Mahallesi","","",""
"https://www.hepsiemlak.com/izmir-cesme-musalla-kiralik/yazlik/67507-121","3","275.000","30-03-2024","Kiralık Yazlık","2 +
                        1","80 m²","2
                      Yaşında","Villa Katı","Kiralık Sezonluk Dubleks","Çeşme, Musalla Mahallesi","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","https://www.hepsiemlak.com/emlak-ofisi/yalcin-emlak-67507/berrin-ozgun-1288254","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/0/5/7/6/0/2eb1aa8f-ea52-4fff-9935-68f62a1c3c2e.jpg"
"https://www.hepsiemlak.com/izmir-tire-hurriyet-kiralik/daire/140602-51","32","15.900","03-04-2024","Kiralık Daire","6 +
                        1","220 m²","26
                      Yaşında","4. Kat","Tire Öğretmen Emlaktan Şehrin Kalbinde 3+1 Fiyatına  6+1 Dubleks Kiralık Daire","Tire, Hürriyet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/5/4/1/3/2/4/b53b3166-910a-40af-896a-37ce6c2be1a4.jpeg","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-mavisehir-kiralik/daire/128564-2","34","50.000","02-03-2024","Kiralık Daire","4 +
                        1","220 m²","26
                      Yaşında","8. Kat","Karşıyaka Mavişehir 1.Etap Deniz Manzaralı Eşyalı 4+1 Kiralık","Karşıyaka, Mavişehir Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/6/6/9/2/2/4/a5fc3ee1-97e1-4025-b068-e2482a328f75.jpeg","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-360-luxury-128564","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/izmir-bornova-evka-4-kiralik/daire/137810-29","16","12.000","28-02-2024","Kiralık Daire","2 +
                        1","66 m²","26
                      Yaşında","1. Kat","Evka-4 Mah. Açık Mutfak 2+1 Kiralık Daire","Bornova, Evka 4 Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/8/9/7/2/2/4/ea7417ab-035a-4d0e-a217-f085f9b7e1e3.jpg","https://www.hepsiemlak.com/emlak-ofisi/inci-emlak-gayrimenkul-danismanligi-137810","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/1/8/7/3/1/9306ea51-d89f-47a2-9f67-753efd0190ad.jpg"
"https://www.hepsiemlak.com/izmir-menemen-gazi-mustafa-kemal-kiralik/daire/138064-39","19","10.000","27-02-2024","Kiralık Daire","1 +
                        1","55 m²","4
                      Yaşında","En Üst Kat","Bingül'den Seyrekte Kiralık Bakırçay Üniversitesine 500 M Mesafede 1+1 Eşyalı Daire","Menemen, Gazi Mustafa Kemal Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/2/4/7/2/2/4/136eaaf7-8d46-4d06-8fdf-2e0bc9373cb8.jpg","",""
"https://www.hepsiemlak.com/izmir-urla-iskele-kiralik/daire/139218-77","16","18.000","25-03-2024","Kiralık Daire","1 +
                        1","70 m²","1
                      Yaşında","Bahçe Katı","Eşyalı Kiralık Ev","Urla, İskele Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/5/0/6/2/2/4/1708801267-033792-42260582.jpeg","",""
"https://www.hepsiemlak.com/izmir-seferihisar-tepecik-kiralik/villa/142541-5","21","190.000","19-02-2024","Kiralık Villa","3 +
                        1","170 m²","20
                      Yaşında","","Alb Emlak Kiralık Yazlık Seferihisar-Güneşlikent","Seferihisar, Tepecik Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/6/1/3/2/2/4/4c5d5e45-e008-4e57-95c1-1fbfb60db0f0.jpg","",""
"https://www.hepsiemlak.com/izmir-guzelbahce-celebi-kiralik/villa/133723-257","35","70.000","29-02-2024","Kiralık Villa","5 +
                        2","275 m²","1
                      Yaşında","Bahçe Katı","Güzelbahçe Çelebi'de Kolejler Bölgesinde Kiralık Villa","Güzelbahçe, Çelebi Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/2/2/8/1/2/4/ab62b466-175c-45e1-8b72-b3560d45a8fb.jpeg","https://www.hepsiemlak.com/emlak-ofisi/equinox-gayrimenkul-133723","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/2/7/3/3/1/3b4e42b8-78e8-4ce9-9cfe-c019c36a0f8d.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-muammer-akar-kiralik/daire/77409-679","37","40.000","05-02-2024","Kiralık Daire","4 +
                        1","250 m²","27
                      Yaşında","Ara Kat","İnönü Caddesi Göztepe Stad Karşısı Doğal Gazlı Ultra Lüks 220m Ebeyn Banyolu Kiralık Daire","Karabağlar, Muammer Akar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/2/9/5/1/2/4/145ce88d-b2fa-4191-a87b-1f5ca6b5c175.jpg","",""
"https://www.hepsiemlak.com/izmir-buca-menderes-kiralik/daire/136401-86","18","15.000","21-03-2024","Kiralık Daire","3 +
                        1","100 m²","30
                      Yaşında","Ara Kat","Doğalgazlı Cadde Üzerinde Çift Cepheli 3+1 Ayrı Mutfak","Buca, Menderes Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/0/9/3/1/2/4/1706785377311-42139013.jpg","",""
"https://www.hepsiemlak.com/izmir-konak-mehmet-ali-akman-kiralik/daire/43657-830","40","23.000","16-02-2024","Kiralık Daire","3 +
                        1","140 m²","26
                      Yaşında","5. Kat","Konak Mehmet Ali Akman Mahallesinde 3+1 Kiralık Daire","Konak, Mehmet Ali Akman Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/7/4/1/1/2/4/591fefce-8d66-488a-9ef0-a19e55384d86.jpeg","",""
"https://www.hepsiemlak.com/izmir-balcova-egitim-kiralik/daire/47848-91","18","15.000","11-02-2024","Kiralık Daire","2 +
                        1","120 m²","40
                      Yaşında","Teras Katı","Erminden Eğitimde Full Yapılı 2+1 85m2 Teraslı Kiralık Daire","Balçova, Eğitim Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/2/7/0/1/2/4/70df9561-dd24-45a1-ba9c-ad82dba27ac5.jpg","",""
"https://www.hepsiemlak.com/izmir-dikili-salihler-kiralik/villa/138993-38","33","36.000","15-02-2024","Kiralık Villa","3 +
                        1","140 m²","3
                      Yaşında","Bahçe Katı","Zirve Emlak'tan Denize Sıfır Site İçerisinde Tripleks Villa","Dikili, Salihler Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/8/2/6/0/2/4/db13942f-cc25-4539-9535-8a7df2cac893.jpeg","",""
"https://www.hepsiemlak.com/izmir-selcuk-isa-bey-kiralik/daire/140496-10","20","17.000","21-02-2024","Kiralık Daire","2 +
                        1","90 m²","16
                      Yaşında","4. Kat","Atakan Emlaktan Eşyalı 2+1 Daire","Selçuk, İsa Bey Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/0/7/8/6/1/4/f7adc351-859a-46ac-a4ed-06be1f8306b8.jpeg","https://www.hepsiemlak.com/emlak-ofisi/atakan-emlak-140496","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/9/4/0/4/1/987f0754-d7ff-478e-85de-b84017c2e5b3.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-bahcelievler-kiralik/daire/130125-60","28","20.000","02-04-2024","Kiralık Daire","3 +
                        1","150 m²","25
                      Yaşında","3. Kat","Egepol Hastanesinin Dibinde","Karabağlar, Bahçelievler Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/3/0/9/3/0/4/1677833722891-40390315.jpg","",""
"https://www.hepsiemlak.com/izmir-buca-buca-koop-kiralik/daire/37745-1800","18","19.000","17-01-2024","Kiralık Daire","3 +
                        1","120 m²","25
                      Yaşında","6. Kat","İzmir Buca Bucakoop","Buca, Buca Koop. Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/6/8/4/6/1/4/63619dfb-b834-48af-9f79-22934994b5f1.jpg","",""
"https://www.hepsiemlak.com/izmir-cigli-atasehir-kiralik/daire/21001-17560","28","13.000","30-03-2024","Kiralık Daire","2 +
                        1","92 m²","20
                      Yaşında","3. Kat","Ataşehir Kiralık 2+1 Doğalgaz Kombili Çift Balkonlu Çiğliserkan","Çiğli, Ataşehir Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/4/6/3/4/2/4/5cdf2e2a-541f-4460-a2b6-c9e90a97ac2b.jpg","",""
"https://www.hepsiemlak.com/izmir-menemen-gazi-mustafa-kemal-kiralik/daire/137848-132","3","13.000","10-03-2024","Kiralık Daire","1 +
                        1","50 m²","5
                      Yaşında","1. Kat","Babacan'dan Seyrek Bakırçay Üni. Karşısı 1+1 Eşyalı Kiralık","Menemen, Gazi Mustafa Kemal Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/0/4/3/3/2/4/f658a5d7-57ab-49e3-a3d7-51173bcac37f.jpeg","https://www.hepsiemlak.com/emlak-ofisi/babacanoglu-gayrimenkul-137848","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/4/8/7/3/1/de7d0fe5-a08c-4309-b04b-c7145e2fff68.jpg"
"https://www.hepsiemlak.com/izmir-konak-kultur-kiralik/daire/106456-191","33","65.000","01-03-2024","Kiralık Daire","4 +
                        1","240 m²","26
                      Yaşında","4. Kat","Alsancak Mustafa Beyde Deniz Manzaralı Full Eşyalı Kiralık Daire","Konak, Kültür Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/4/8/4/4/0/4/0813cfb4-5ecb-4b1f-9568-4698dd3b41e4.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-dalyan-kiralik/yazlik/21865-5034","10","150.000","01-03-2024","Kiralık Yazlık","3 +
                        1","250 m²","15
                      Yaşında","Bahçe Katı","Aktifler'den Çeşme Dalyan'da Sezonluk Kiralık Konut 3+1 Dubleks","Çeşme, Dalyan Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/9/3/4/4/1/4/f917fb24-9a6c-4ef5-b41a-450fbc0bc8c7.jpg","",""
"https://www.hepsiemlak.com/izmir-karabaglar-bahar-kiralik/daire/102557-404","34","12.000","15-04-2024","Kiralık Daire","2 +
                        1","120 m²","16
                      Yaşında","5. Kat","Bozyaka Ana Cadde Üzeri Doğalgazlı Kiralık Daire","Karabağlar, Bahar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/0/2/9/0/2/4/d4105358-6ee8-46cd-9286-ae1c2805ca52.jpeg","https://www.hepsiemlak.com/emlak-ofisi/emirhan-insaat-emlak-102557","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/5/5/2/0/1/f617f424-4199-4e1b-9e6e-437c7d8252ae.jpg"
"https://www.hepsiemlak.com/izmir-seferihisar-ulamis-kiralik/villa/37033-3344","29","22.000","16-03-2024","Kiralık Villa","3 +
                        1","300 m²","Sıfır Bina","","Harika Lokasyon Sefehisar Ulamış Mah Sitei İçinde Sıfır 400m Arsa İçinde 3+1 Dubleks Harika Villa","Seferihisar, Ulamış Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/2/6/4/1/1/4/1689941884379-41146271.jpg","",""
"https://www.hepsiemlak.com/izmir-seferihisar-ulamis-kiralik/villa/37033-3344","29","22.000","16-03-2024","Kiralık Villa","3 +
                        1","300 m²","Sıfır Bina","","Harika Lokasyon Sefehisar Ulamış Mah Sitei İçinde Sıfır 400m Arsa İçinde 3+1 Dubleks Harika Villa","Seferihisar, Ulamış Mahallesi","","",""
"https://www.hepsiemlak.com/izmir-buca-adatepe-kiralik/daire/48991-2334","17","15.000","13-03-2024","Kiralık Daire","2 +
                        1","80 m²","5
                      Yaşında","5. Kat","Buca'da, Üniversite Yakını Full Eşyalı 2+1 Kiralık Daire","Buca, Adatepe Mahallesi","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/9/9/8/4/0/646a2beb-4fda-477a-acb9-2162ded39307.jpg","https://www.hepsiemlak.com/emlak-ofisi/epa-izmir-hatay-temsilciligi-48991",""
"https://www.hepsiemlak.com/izmir-cigli-koyici-kiralik/daire/120850-336","12","10.000","15-04-2024","Kiralık Daire","2 +
                        1","60 m²","35
                      Yaşında","1. Kat","Çiğlide Köyiçi Mah Kiralık 2+1 Klasik Daire","Çiğli, Köyiçi Mahallesi","","",""
"https://www.hepsiemlak.com/izmir-karabaglar-poligon-kiralik/daire/2499-10963","41","18.000","01-04-2024","Kiralık Daire","3 +
                        1","110 m²","31
                      Yaşında","Ara Kat","Poligon’da İzmir Körfez Manzaralı Kiralık Daire​","Karabağlar, Poligon Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/2/6/3/2/2/4/8ee7490e-249f-4609-9d7a-fa6c0beddaac.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-model-2499","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/9/4/2/0/0/f5c7bc72-69e6-483e-ac20-2278c82a8850.jpg"
"https://www.hepsiemlak.com/izmir-cesme-ilica-kiralik/daire/4993-3557","40","250.000","05-04-2024","Kiralık Daire","2 +
                        1","85 m²","25
                      Yaşında","Kot 3","Çeşme Ilıca Ege Çeşme Sitesinde Kiralık","Çeşme, Ilıca Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/8/6/3/6/9/3/7faecab6-b756-4eb8-b48d-cda2244cca12.jpg","https://www.hepsiemlak.com/emlak-ofisi/cesme-atilla-emlak-4993","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/9/9/4/0/0/925a2600-78bb-4e8f-b636-5c95b8a20f62.jpg"
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/142604-22","5","11.000","02-04-2024","Kiralık Daire","1 +
                        1","60 m²","4
                      Yaşında","Yüksek Giriş","Buca Kuruçeşme Mahallesi Kiralık Daire","Buca, Kuruçeşme Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/7/9/8/2/2/4/08a6ac5e-74bc-4416-ba8a-36e301df3d78.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/65747-1640","35","140.000","08-04-2024","Kiralık Villa","3 +
                        1","130 m²","7
                      Yaşında","","(a1640) Denize, Plaja Yakın, Özel Havuz, Geniş Bahçe, Taş Villa.","Çeşme, Alaçatı Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/6/5/9/9/7/3/cb2a3cd0-850e-47ae-bd65-1e6a58573671.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-seferihisar-camikebir-kiralik/daire/112706-6637","28","35.000","05-04-2024","Kiralık Daire","3 +
                        1","160 m²","1
                      Yaşında","2. Kat","Korkmazkent'te Kıralık Sıfır 3+1","Seferihisar, Camikebir Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/8/3/4/2/2/4/1708686285170-42243836.jpg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-2-112706","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/0/7/2/1/1/c680c5a7-a39c-4217-b732-2444ffd214a5.jpg"
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/144358-15","7","9.000","02-04-2024","Kiralık Daire","1 +
                        1","50 m²","1
                      Yaşında","Giriş Katı","İzmir Zirveden Kaçırılmayacak Fırsat","Buca, Kuruçeşme Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/5/9/4/4/2/4/1712072149-912911-42449556.jpeg","https://www.hepsiemlak.com/emlak-ofisi/izmir-zirve-144358","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/5/3/4/4/1/58af1b64-01f0-4b19-9246-e4cc85b8a5fc.jpg"
"https://www.hepsiemlak.com/izmir-buca-yildiz-kiralik/daire/142618-31","9","11.000","18-03-2024","Kiralık Daire","1 +
                        1","65 m²","6
                      Yaşında","2. Kat","Goldia Yapı Gayrimenkul'den 1+1 Fırsat Daire","Buca, Yıldız Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/2/4/4/3/2/4/bb7e64b4-5759-40e1-98f1-f4df3b2084bd.jpg","",""
"https://www.hepsiemlak.com/izmir-cigli-balatcik-kiralik/daire/74605-333","18","17.000","12-02-2024","Kiralık Daire","1 +
                        1","70 m²","8
                      Yaşında","6. Kat","Studyo 35 Ye Eşyalı 1+1 Daire","Çiğli, Balatçık Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/5/5/9/5/1/4/1697613062-8928962-41595553.jpeg","",""
"https://www.hepsiemlak.com/izmir-cigli-yeni-mahalle-kiralik/daire/31745-20876","23","13.000","21-03-2024","Kiralık Daire","1 +
                        1","48 m²","6
                      Yaşında","1. Kat","Çiğli Yenimahallede,Çiğli Devlet Hastanesi Ve Ata Sanayi Yakını Kiralık 1+1 Daire","Çiğli, Yeni Mahalle Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/0/0/9/3/2/4/ec024be3-15ae-4357-9935-113c82fdf1e5.jpg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-5-31745","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/4/7/1/3/0/6718b45f-7eab-4495-a6ae-e40f674f4b91.jpg"
"https://www.hepsiemlak.com/izmir-urla-sira-kiralik/daire/112709-1542","22","14.000","16-04-2024","Kiralık Daire","Stüdyo","70 m²","16
                      Yaşında","1. Kat","Sanat Sokağına Yürüme Mesafesinde Harika Stüdyo Daire!!Urla Sıra","Urla, Sıra Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/6/6/1/9/1/4/bc865ff9-21e0-4547-9b70-5a659fc9c5b5.jpeg","",""
"https://www.hepsiemlak.com/izmir-buca-mustafa-kemal-kiralik/daire/94107-1325","26","18.000","18-03-2024","Kiralık Daire","3 +
                        1","146 m²","20
                      Yaşında","2. Kat","Özevim Emlaktan Merkezi Konumda Öğrenciye Bekara Uygun  Kiralık Eşyalı 3+1 Daire","Buca, Mustafa Kemal Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/0/3/1/0/2/4/99f6dd6d-5472-43de-9e30-acaa11ef1418.jpg","",""
"https://www.hepsiemlak.com/izmir-urla-ozbek-kiralik/mustakil-ev/0-42337809","12","45.000","31-03-2024","Kiralık Müstakil Ev","3 +
                        1","100 m²","20
                      Yaşında","","Özbek Sahilinde Kiralık Haziran Ayı İçin","Urla, Özbek Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/8/7/3/3/2/4/1710155792566-42337809.jpg","",""
"https://www.hepsiemlak.com/izmir-buca-adatepe-kiralik/daire/0-42313760","12","20.000","15-03-2024","Kiralık Daire","1 +
                        1","89 m²","Sıfır Bina","2. Kat","Bölgeninen Nezih Binasında 2+1 Sıfır Kiralık","Buca, Adatepe Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/7/3/1/3/2/4/vkoxivZzBuywCBwnb2niP.jpeg","",""
"https://www.hepsiemlak.com/izmir-buca-mustafa-kemal-kiralik/daire/143812-1","14","15.000","14-03-2024","Kiralık Daire","3 +
                        1","145 m²","5
                      Yaşında","Ara Kat","Nas Cetınlerden Kıralık 3+1dogalgazlı 140 M2 Daıre","Buca, Mustafa Kemal Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/0/7/5/3/2/4/1710422625997-42357040.jpg","https://www.hepsiemlak.com/emlak-ofisi/has-cetinler-emlak-143812","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/1/8/3/4/1/d3f51bf5-372f-48d6-bc58-ccba3ba422c4.jpg"
"https://www.hepsiemlak.com/izmir-urla-ataturk-kiralik/daire/0-41470918","12","14.999","12-04-2024","Kiralık Daire","1 +
                        1","66 m²","10
                      Yaşında","Yüksek Giriş","Kacmaz Fırdat Urla İskelede Resturant Cafelere Denize 800 M","Urla, Atatürk Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/9/0/7/4/1/4/f9349bad-8520-4b4f-be53-57155e7df250.jpg","",""
"https://www.hepsiemlak.com/izmir-karabaglar-esenlik-kiralik/daire/0-36256501","12","9.500","10-03-2024","Kiralık Daire","2 +
                        1","105 m²","15
                      Yaşında","Ara Kat","Sahibinden Yeşilyurtta Kiralık Daire","Karabağlar, Esenlik Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/5/6/5/2/6/3/e45382e3-48ad-4ae4-807a-2d20638fb133.jpg","",""
"https://www.hepsiemlak.com/izmir-foca-mustafa-kemal-ataturk-kiralik/daire/122175-77","1","195.000","22-03-2024","Kiralık Daire","2 +
                        1","75 m²","10
                      Yaşında","2. Kat","Yenifoça'da Sezonluk Kiralık Daire","Foça, Mustafa Kemal Atatürk Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/4/8/9/3/2/4/dfe6f45d-c634-4b03-a6c9-3ab3819be4ad.jpg","",""
"https://www.hepsiemlak.com/izmir-bornova-evka-3-kiralik/daire/2186-11478","31","66.000","15-02-2024","Kiralık Daire","4 +
                        1","200 m²","Sıfır Bina","3. Kat","Bornova Evka 3 Mahallesinde Site İçinde 4+1 Kiralık Lüks Daire","Bornova, Evka 3 Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/7/6/6/4/1/4/f3aeaab5-7650-4329-98f1-e39fa0aa12d1.jpg","https://www.hepsiemlak.com/emlak-ofisi/koyculer-gayrimenkul-limited-2186","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/8/1/2/0/0/5dd54d82-40a8-4053-b1d2-b37f691b512a.jpg"
"https://www.hepsiemlak.com/izmir-bornova-inonu-kiralik/daire/117461-2524","33","20.000","07-04-2024","Kiralık Daire","3 +
                        1","120 m²","Sıfır Bina","2. Kat","Bornova Atatürk'te Cadde Üstü Kiralık Doğalgazlı Daire","Bornova, İnönü Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/8/1/7/5/1/4/4be84357-30a1-4ba4-a43a-4e90c6416977.jpg","",""
"https://www.hepsiemlak.com/izmir-gaziemir-menderes-kiralik/daire/126733-162","10","10.000","08-03-2024","Kiralık Daire","3 +
                        1","135 m²","15
                      Yaşında","Giriş Katı","Atıcı Group’dan 130 M2 Kiralık Daire Sarnıç","Gaziemir, Menderes Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/4/1/2/3/2/4/1709826479-250471-42321456.jpeg","https://www.hepsiemlak.com/emlak-ofisi/atici-group-gayrimenkul-126733","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/3/7/6/2/1/a6ba2377-b410-4d1f-8104-87d1e1fa21a6.jpg"
"https://www.hepsiemlak.com/izmir-cesme-ardic-kiralik/yazlik/6057-1962","60","100.000","02-04-2024","Kiralık Yazlık","3 +
                        1","160 m²","15
                      Yaşında","Villa Katı","Ardıçta 2 Villanın Kullandığı Ortak Kullanım Havuzlu Haziran Ayı","Çeşme, Ardıç Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/8/6/8/6/4/3/da35f554-5829-48de-8102-2c4a7a38c607.jpg","https://www.hepsiemlak.com/emlak-ofisi/class-emlak-alacati-6057","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/5/0/6/0/0/bf08ebce-ebb7-4f57-a063-a900b0d47a68.jpg"
"https://www.hepsiemlak.com/izmir-urla-sirinkent-kiralik/daire/31220-9010","7","35.000","01-04-2024","Kiralık Daire","3 +
                        1","180 m²","4
                      Yaşında","2. Kat","3+1 Kiralık  Dubleks","Urla, Şirinkent Mahallesi","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/2/2/1/3/0/9d5f9d5b-1b38-4d3e-95fa-f8581a33ad55.jpg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-1-31220",""
"https://www.hepsiemlak.com/izmir-urla-kalabak-kiralik/villa/125876-1897","13","65.000","26-02-2024","Kiralık Villa","5 +
                        1","240 m²","5
                      Yaşında","","Urla Atatürk Mahallesin De 5+1 Müstakil Villa","Urla, Kalabak Mahallesi","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/7/8/5/2/1/0342d86e-fbb2-43c5-93c2-fa0deaffdebc.jpg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-4-125876",""
"https://www.hepsiemlak.com/izmir-konak-mithatpasa-kiralik/daire/30758-2708","30","18.500","04-04-2024","Kiralık Daire","2 +
                        1","91 m²","8
                      Yaşında","1. Kat","8 Yaşında Bir Dairede Oturmak İsteyenler, Bu Ev Sizin İçin...","Konak, Mithatpaşa Mahallesi","","",""
"https://www.hepsiemlak.com/izmir-karabaglar-sevgi-kiralik/daire/128275-278","29","13.500","20-03-2024","Kiralık Daire","3 +
                        1","120 m²","25
                      Yaşında","2. Kat","Relaks 35 Ten Genış Ferah Yeni Daire Merkezi Konumda","Karabağlar, Sevgi Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/9/6/1/6/1/4/1697031213533-41616949.jpg","",""
"https://www.hepsiemlak.com/izmir-konak-mithatpasa-kiralik/daire/74526-2808","19","45.000","05-03-2024","Kiralık Daire","3 +
                        1","160 m²","21
                      Yaşında","3. Kat","Mithatpaşa Sahilde Kiralık Büyük Daire By Aktar'dan","Konak, Mithatpaşa Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/6/0/1/3/2/4/e33a3aeb-b5c4-45ff-8980-2b0599445fcf.jpeg","",""
"https://www.hepsiemlak.com/izmir-buca-ufuk-kiralik/daire/102140-543","31","11.000","02-02-2024","Kiralık Daire","3 +
                        1","120 m²","25
                      Yaşında","2. Kat","İzmir, Buca, Ufuk Kiralık 3+1","Buca, Ufuk Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/1/8/7/8/1/4/1701941246659-41878127.jpg","",""
"https://www.hepsiemlak.com/izmir-balcova-fevzi-cakmak-kiralik/daire/98024-683","31","30.000","15-02-2024","Kiralık Daire","3 +
                        1","140 m²","25
                      Yaşında","2. Kat","Balçova F.Çakmak Mah.3+1full Sıfır Eşyalı Arakat Kiralık Daire","Balçova, Fevzi Çakmak Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/6/1/8/5/1/4/20a290b9-d592-46cb-bc33-b107a4200bbe.jpeg","",""
