"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","he-lazy-image src 2"
"https://www.hepsiemlak.com/mugla-fethiye-oludeniz-kiralik/mustakil-ev/0-42247912","12","12.000","24-02-2024","Kiralık Müstakil Ev","1 +
                        1","55 m²","4
                      Yaşında","","Kiralık 1+1fethiye-Ölüdeniz","Fethiye, Ölüdeniz Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/9/7/4/2/2/4/1708599932763-42247912.jpg",""
"https://www.hepsiemlak.com/mugla-mentese-orhaniye-kiralik/daire/0-42212581","12","18.500","22-02-2024","Kiralık Daire","2 +
                        1","140 m²","40
                      Yaşında","Kot 1","Memura Kiralık Eşyasız Daire","Menteşe, Orhaniye Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/5/2/1/2/2/4/1708018977-635058-42212581.jpeg",""
"https://www.hepsiemlak.com/mugla-bodrum-gundogan-kiralik/villa/10673-5317","28","225.000","20-01-2024","Kiralık Villa","5 +
                        1","300 m²","5
                      Yaşında","Bahçe Katı","Bodrum Gündoğan Seba Manolya Kiralık Villa - 01-30 Eylül 2024","Bodrum, Gündoğan Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/prime-brokers-10673","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/4/8/9/8/1/4/ac0528f3-64b9-4611-9031-bf0e2e92cd57.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/7/6/0/1/0/56f6dd73-dee7-4218-b6d5-adf9163fd096.jpg"
"https://www.hepsiemlak.com/mugla-datca-emecik-kiralik/yazlik/0-38851225","12","150.000","14-04-2024","Kiralık Yazlık","3 +
                        1","95 m²","29
                      Yaşında","Villa Katı","Datça’nın En Güzel Koyu Karaincir’de Deniz Manzaralı Sahile Çok Yakın 3+1 Yazlık","Datça, Emecik Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/2/1/5/8/8/3/YjrTHPVxis3-huBQi7IvG.jpg",""
"https://www.hepsiemlak.com/mugla-milas-ismet-pasa-kiralik/daire/94718-2416","24","9.000","14-03-2024","Kiralık Daire","3 +
                        1","110 m²","8
                      Yaşında","1. Kat","Milas İsmetpaşa Mahallesi Ardıç Sokakta Kiralık 3+1 Daire","Milas, İsmet Paşa Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/kdm-gayrimenkul-mugla-94718","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/8/7/3/2/2/4/fb273edf-1e14-40b4-bf53-45790fe49dc0.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/1/7/4/9/0/3ce98b38-235d-40c2-9268-4a6731df2f0c.jpg"
"https://www.hepsiemlak.com/mugla-fethiye-tasyaka-kiralik/daire/124057-245","18","14.000","06-04-2024","Kiralık Daire","2 +
                        1","72 m²","2
                      Yaşında","Ara Kat","Taşyaka'da  Kiralık 2+1 Daire","Fethiye, Taşyaka Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/6/8/6/4/2/4/639426b2-e5f0-47fd-a373-22aae2cc0224.jpg",""
"https://www.hepsiemlak.com/mugla-marmaris-icmeler-kiralik/villa/72638-4202","18","50.000","08-04-2024","Kiralık Villa","5 +
                        1","170 m²","16
                      Yaşında","Villa Katı","Müjgan Emlaktan Marmaris İçmelerde Kiralık 5+1 Eşyalı Villa","Marmaris, İçmeler Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/mujgan-emlak-72638","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/6/8/7/6/1/4/0a1785d2-8715-4e71-8cd2-98413d63c056.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/3/6/2/7/0/a5baee1c-8450-4923-baa1-5dc8348e4e7e.jpg"
"https://www.hepsiemlak.com/mugla-koycegiz-yeni-kiralik/daire/121387-345","12","18.000","04-04-2024","Kiralık Daire","3 +
                        1","185 m²","8
                      Yaşında","Giriş Katı","Ünoğlu'dan Kıralık 3+1","Köyceğiz, Yeni Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/unoglu-gayrimenkul-ve-emlak-danismanligi-121387","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/5/4/2/3/2/4/1709892501608-42324559.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/8/3/1/2/1/9269b935-91d7-4a2b-aac6-8f78a5d53c9b.jpg"
"https://www.hepsiemlak.com/mugla-mentese-bayir-kiralik/daire/137634-42","10","10.000","04-04-2024","Kiralık Daire","2 +
                        1","120 m²","15
                      Yaşında","Yüksek Giriş","Muğla Menteşe Bayır'da Müstakil Kiralık 2+1","Menteşe, Bayır Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/bayir-emlak-137634","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/6/7/5/4/2/4/ba3e3ba5-5b2b-4985-8a1e-e5515b8ef2fe.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/3/6/7/3/1/8e6e8f7f-dafc-4d2e-a0f1-399b0b2304b2.jpg"
"https://www.hepsiemlak.com/mugla-marmaris-tepe-kiralik/daire/138476-137","10","25.000","17-02-2024","Kiralık Daire","2 +
                        1","90 m²","20
                      Yaşında","1. Kat","Marmaris Tepe Mah. Sevgi Yolunda Boş 2+1 Kiralık Daire.25.000 Tl","Marmaris, Tepe Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/emlak-sepeti-48-138476","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/0/0/2/2/2/4/5a3b25d2-a5ee-4ee9-b874-314b70d6cef4.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/7/4/8/3/1/407d6c60-a603-42b1-bf30-303804482de6.jpg"
"https://www.hepsiemlak.com/mugla-fethiye-karaculha-kiralik/daire/143931-8","19","14.000","04-04-2024","Kiralık Daire","3 +
                        1","170 m²","10
                      Yaşında","En Üst Kat","Fethiye Karaçulha Çalıca Cami Yakınında 3+1 Daire","Fethiye, Karaçulha Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/parinka-emlak-143931","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/1/6/1/4/2/4/1711455511741-42416190.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/3/9/3/4/1/9696f68e-c751-4954-93c0-1a4f690ae1c8.jpg"
"https://www.hepsiemlak.com/mugla-fethiye-yeni-kiralik/daire/135756-26","15","15.000","05-04-2024","Kiralık Daire","2 +
                        1","90 m²","5
                      Yaşında","Giriş Katı","Fethiye Yenimahalle'de Full Eşyalı Mustakil Girişli Kiralık 2+1 Daire","Fethiye, Yeni Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/koordinat-emlak-135756","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/8/7/1/0/2/4/5a5c8786-89ed-449f-8757-f0a7430e068f.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/5/7/5/3/1/da28e2e5-074f-484f-baf3-e258fb29f723.jpg"
"https://www.hepsiemlak.com/mugla-mentese-muslihittin-kiralik/daire/100858-627","27","17.500","07-03-2024","Kiralık Daire","2 +
                        1","130 m²","25
                      Yaşında","4. Kat","Muğla Menteşe Muslihittin Mah.2+1 Kiralık Daire","Menteşe, Muslihittin Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/7/2/3/9/1/4/8fd01051-e031-4dd1-8e7c-c3f8bae1e46d.jpg",""
"https://www.hepsiemlak.com/mugla-koycegiz-zeytinalani-kiralik/daire/138924-214","23","12.000","18-03-2024","Kiralık Daire","3 +
                        1","140 m²","5
                      Yaşında","Yüksek Giriş","Tuana Emlak'tan Köyceğiz Zeytinalanı Mahallesi 3+1 Kiralık Daire","Köyceğiz, Zeytinalanı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/tuana-emlak-gayrimenkul-138924","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/0/4/7/3/2/4/67d13afd-bc38-476a-8213-c3a8b25db738.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/2/9/8/3/1/cf591ef9-5704-4f4c-8f87-77b983c83d0c.jpg"
"https://www.hepsiemlak.com/mugla-milas-bogazici-kiralik/villa/5343-10578","24","110.000","24-03-2024","Kiralık Villa","3 +
                        1","150 m²","30
                      Yaşında","","Deniz Manzaralı 3+1 Sezonluk Kiralık Villa","Milas, Boğaziçi Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/keller-williams-bodrum-5343","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/3/5/0/4/2/4/1711272889152-42405332.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/4/3/5/0/0/0a4ee8ff-e0bf-4ec8-9931-d41246fbb5f6.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-torba-kiralik/daire/128053-771","17","40.000","02-04-2024","Kiralık Daire","2 +
                        1","100 m²","5
                      Yaşında","Bahçe Katı","Bodrum Torba’da Kiralık Site İçerisinde 2+1 Daire","Bodrum, Torba Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/global-ipek-yapi-as-128053","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/7/7/4/4/2/4/bb30ebb2-fe11-4623-aabd-feef0800befb.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/5/0/8/2/1/b0ee6a50-310c-40d8-9e0f-4b6d2668d839.jpg"
"https://www.hepsiemlak.com/mugla-mentese-dugerek-kiralik/daire/139386-215","13","15.000","03-04-2024","Kiralık Daire","2 +
                        1","110 m²","25
                      Yaşında","2. Kat","Muğla Düğerek Mh Kiralık 2+1 Daire","Menteşe, Düğerek Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/yildiz-emlak-139386","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/8/6/9/3/2/4/ea56f28d-47f7-4836-ac40-f21f948088e0.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/8/3/9/3/1/155f3c54-6f72-4d78-b46c-9f4f9abbd367.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-yalikavak-kiralik/daire/136292-37","12","185.000","06-04-2024","Kiralık Daire","2 +
                        1","95 m²","12
                      Yaşında","3. Kat","**yalıkavak Gökçebel De Eşssiz Manzarasıyla Kiralık 2+1 Daire**","Bodrum, Yalıkavak Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/realty-world-erkin-gayrimenkul-136292","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/6/4/4/1/2/4/1706872596-9685512-42144630.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/9/2/6/3/1/6b689d96-7f38-465f-a1f5-2b2aa86195e7.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-gundogan-kiralik/villa/34401-11797","21","275.000","05-04-2024","Kiralık Villa","2 +
                        1","220 m²","7
                      Yaşında","","Yalıkavak Da  Denize Sıfır Ve İskeleli Kiralık Villa","Bodrum, Gündoğan Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/net-istanbul-luxury-34401","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/6/4/3/3/2/4/265cb0c8-cb1c-4591-a997-436808edac10.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/0/4/4/3/0/838f4020-84c4-4dc4-8dda-1183370e1398.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-umurca-kiralik/villa/106045-748","26","50.000","29-03-2024","Kiralık Villa","3 +
                        1","240 m²","16
                      Yaşında","Bahçe Katı","Bodrum Merkez De Eşyalı Müstakil Kiralık Villa","Bodrum, Umurca Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/hetemoglu-gayrimenkul-106045","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/9/1/3/9/1/4/28053231-4761-4a9d-b075-0e43fd8910e8.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/4/0/6/0/1/6db76143-f3b9-4d82-860b-53e7104ddb96.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-torba-kiralik/villa/110920-2530","31","50.000","19-02-2024","Kiralık Villa","2 +
                        1","110 m²","1
                      Yaşında","","Yıllık Kiralık Müstakil Havuzlu Tek Katlı  Taş Villa","Bodrum, Torba Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/bodrum-saygin-emlak-110920/nurcan-saygin-2312253","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/0/3/3/9/0/4/80099ca3-e140-4bf8-a0cb-11b38ec8bd04.jpg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/3/5/2/2/1/3/2/6bf6c1b8-011d-4a74-802c-979499d733dc.jpg"
"https://www.hepsiemlak.com/mugla-ortaca-cayli-kiralik/daire/126009-276","14","15.000","08-04-2024","Kiralık Daire","3 +
                        1","140 m²","5
                      Yaşında","Bahçe Katı","Murat Çimen'den Ortaca Çayli'da 3+1 Kiralik Daire","Ortaca, Çaylı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/murat-cimen-gayrimenkul-126009","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/0/0/6/2/1/ad36ec74-a175-4fc9-8e1c-c18c95e855c7.jpg",""
"https://www.hepsiemlak.com/mugla-bodrum-turgutreis-kiralik/daire/34403-2917","10","20.000","24-02-2024","Kiralık Daire","2 +
                        1","75 m²","15
                      Yaşında","2. Kat","Turgutreis Merkezde Üst Kat Masrafsız 2+1 Daire","Bodrum, Turgutreis Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/dogus-emlak-34403/bedri-taskin-iscan-707453","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/3/5/4/7/0/7/18602e2c-68e8-4185-b499-38b05709c0f6.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/0/4/4/3/0/545b9eb9-e609-4d22-a517-33667da86639.jpg"
"https://www.hepsiemlak.com/mugla-milas-bogazici-kiralik/villa/8316-5079","21","60.000","14-04-2024","Kiralık Villa","4 +
                        1","200 m²","Sıfır Bina","","Özel Havuzlu Yıllık Kiralık Villa","Milas, Boğaziçi Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/kw-angora-gayrimenkull-8316","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/1/3/8/0/0/4bcd5a20-5166-401c-992e-189833b2e1ec.jpg",""
"https://www.hepsiemlak.com/mugla-marmaris-tepe-kiralik/daire/142850-29","14","24.000","27-03-2024","Kiralık Daire","2 +
                        1","65 m²","26
                      Yaşında","2. Kat","Su Emlak Marmaris Tepe Mahallesinde 2+1 Kiralık Daire","Marmaris, Tepe Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/9/3/1/3/2/4/b29dd2c0-f8a8-47b8-bcc9-33029405bebd.jpeg",""
"https://www.hepsiemlak.com/mugla-fethiye-karagedik-kiralik/daire/25894-2534","25","20.000","30-01-2024","Kiralık Daire","2 +
                        1","90 m²","5
                      Yaşında","1. Kat","Çalış ,Sunset Beach Club ,Denize Sıfır 2+1 Dublex","Fethiye, Karagedik Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/5/5/2/5/9/3/f7e91aab-fe93-46d2-89ca-a873360f7485.jpeg",""
"https://www.hepsiemlak.com/mugla-bodrum-bitez-kiralik/daire/77493-1630","26","45.000","01-04-2024","Kiralık Daire","2 +
                        1","60 m²","3
                      Yaşında","Bahçe Katı","Bodrum Bitez  Kiralık Denize Yakın  Havuzlu Bahçe Katı  Daire","Bodrum, Bitez Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/simurg-gayrimenkul-77493/senay-bagci-1465795","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/4/5/0/6/8/3/bea27c9f-2b83-484d-b9ae-102d6d9c8fc1.jpg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/5/9/7/5/6/4/1/cfd95643-7777-4777-9ed5-308f336e7a65.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-koyunbaba-kiralik/residence/142740-129","16","50.000","05-03-2024","Kiralık Residence","Stüdyo","45 m²","5
                      Yaşında","Giriş Katı","Muğla Bodrum'da Full Eşyalı Deniz Manzaralı Stüdyo Daire!","Bodrum, Koyunbaba Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/missafir-homes-142740","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/1/0/1/3/2/4/fc3d73ad-495f-4d23-b847-2f13023015d2.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/4/7/2/4/1/dfb8996f-ff55-45ea-9667-02298ad859fa.jpg"
"https://www.hepsiemlak.com/mugla-ortaca-karaburun-kiralik/daire/137716-64","24","15.000","16-04-2024","Kiralık Daire","2 +
                        1","90 m²","Sıfır Bina","2. Kat","Dalaman Emlak Dünyasından 2+1 Kiralık Daire Havuzlu Sitede","Ortaca, Karaburun Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/dalaman-emlak-dunyasi-137716","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/7/9/6/2/2/4/27f4e394-6bd3-4849-9e38-6a66183c7388.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/1/7/7/3/1/4decc935-5385-4498-87fa-fa1decd61b82.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-geris-kiralik/daire/1002-3357","36","120.000","26-03-2024","Kiralık Daire","2 +
                        1","90 m²","15
                      Yaşında","Bahçe Katı","Yalıkavak Marinaya Yakın Plajlı Sitede Manzaralı Bahçekatı Daire","Bodrum, Geriş Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/yalcin-emlak-1002","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/1/6/7/1/2/4/1707411509538-42176125.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/0/0/1/0/0/21ea361f-d319-4848-bbf2-7755d3fa6bbb.jpg"
"https://www.hepsiemlak.com/mugla-fethiye-foca-kiralik/villa/140573-565","35","30.000","03-02-2024","Kiralık Villa","4 +
                        1","210 m²","4
                      Yaşında","Bahçe Katı","Fethiye Huzurevi Civarında Müstakil Havuzlu Kiralık Eşyalı Villa","Fethiye, Foça Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/baran-emlak-fethiye-140573","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/9/7/4/1/2/4/87a4ae28-e668-43d8-9d16-4993ac0fd9bb.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/7/5/0/4/1/cf04bd32-016c-48d1-bdb8-131632c67776.jpg"
"https://www.hepsiemlak.com/mugla-marmaris-turgut-kiralik/daire/20802-738","56","12.500","22-03-2024","Kiralık Daire","1 +
                        1","55 m²","5
                      Yaşında","1. Kat","Marmaris Turgutköy'de  1+1 Eşyalı Kiralık Daire","Marmaris, Turgut Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/cennet-emlak-20802/ersin-birol-ergun-20802","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/1/3/2/1/2/4/829fc858-5cee-4a76-b67e-ff6bf31acd3d.jpg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/2/0/8/0/2/0/a3cc0ceb-5851-4748-9f39-6eebbc118919.jpg"
"https://www.hepsiemlak.com/mugla-marmaris-armutalan-kiralik/daire/139480-326","38","20.000","13-03-2024","Kiralık Daire","1 +
                        1","50 m²","16
                      Yaşında","2. Kat","Geniş 1+1 Ful Eşyalı Klimalı Daire","Marmaris, Armutalan Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-marmaris-139480","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/4/3/7/0/2/4/5562174a-94e1-4d27-a748-1a05adf5f528.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/8/4/9/3/1/de8a84f9-f10a-4547-8813-0b2d2788cf64.jpg"
"https://www.hepsiemlak.com/mugla-fethiye-gocek-kiralik/villa/139250-83","35","50.000","19-03-2024","Kiralık Villa","5 +
                        1","220 m²","1
                      Yaşında","Bahçe Katı","Fethiye Göcek Mahallesi'nde 5+1 Villa","Fethiye, Göcek Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/camuzcuoglu-emlak-139250","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/3/1/5/0/2/4/0f6e010c-cdba-4ec6-919c-b6a726889da6.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/5/2/9/3/1/ff4b3e77-54ca-489f-ae58-8f6c5ece3bb9.jpg"
"https://www.hepsiemlak.com/mugla-marmaris-siteler-kiralik/residence/135124-143","35","65.000","28-03-2024","Kiralık Residence","3 +
                        1","180 m²","11
                      Yaşında","3. Kat","Marmaris Denize Sıfır 3+1 Eşyalı Sezonluk Kiralık Residance","Marmaris, Siteler Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/diamond48-real-estate-135124/sule-uzuntepe-3615561","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/2/1/8/0/1/4/92bd2f39-2b40-4c49-8db5-f82d0cc1dbbf.jpeg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/1/6/5/5/1/6/3/a0256dff-84a5-4d3a-a3a2-71f782cfaa05.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-gundogan-kiralik/daire/103425-456","38","750.000","20-02-2024","Kiralık Daire","3 +
                        1","220 m²","5
                      Yaşında","Teras Katı","Bodrum Gündoğan Denize Sıfır Sitede Muhteşem Manzaralı 3+1 Terasli Daire","Bodrum, Gündoğan Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/1/6/4/8/0/4/de0d5750-d2a8-485f-bfa9-1a3b907bd348.jpg",""
"https://www.hepsiemlak.com/mugla-fethiye-tasyaka-kiralik/daire/52425-2892","35","20.000","09-04-2024","Kiralık Daire","3 +
                        1","140 m²","11
                      Yaşında","Yüksek Giriş","Fethiye'de Orman  Manzaralı Daire","Fethiye, Taşyaka Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/vartur-emlak-52425","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/4/1/3/8/0/4/affe2515-1b84-41e2-b586-8f2ab0d8a3d3.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/2/4/2/5/0/497cfa55-f24b-472c-a8e5-43ddb64522f5.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-geris-kiralik/mustakil-ev/110877-1501","60","120.000","23-01-2024","Kiralık Müstakil Ev","4 +
                        2","350 m²","2
                      Yaşında","","Bodrum Yalıkavak’ta Tam Müstakil Eşyalı Geniş Bahçeli Havuzlu Yıllık Ya Da Sezonluk Kiralık Villa","Bodrum, Geriş Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/8/2/9/7/0/4/1684440678-80422-40792810.jpeg",""
"https://www.hepsiemlak.com/mugla-bodrum-torba-kiralik/villa/126682-90","59","250.000","23-03-2024","Kiralık Villa","4 +
                        2","450 m²","3
                      Yaşında","","Denize 50 Mt Yakınlıkta İkiz Villamız Bir Dönüm Arazi İçinde Tam Müstakildir","Bodrum, Torba Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/1/9/4/6/0/4/1681646619-18488-40649160.jpeg",""
"https://www.hepsiemlak.com/mugla-bodrum-geris-kiralik/residence/133328-21","55","800.000","14-04-2024","Kiralık Residence","2 +
                        1","260 m²","1
                      Yaşında","Villa Katı","Yalıkavak'ta Özel Plajlı Denize Sıfır Kiralık Residence","Bodrum, Geriş Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/6/3/1/3/0/4/f51986f8-65e0-439c-b8ac-631b1d7ef715.jpg",""
"https://www.hepsiemlak.com/mugla-marmaris-turunc-kiralik/daire/47416-96","35","5.250","22-02-2024","Kiralık Daire","3 +
                        1","170 m²","18
                      Yaşında","Bahçe Katı","(en Az 7 Gece Konaklamak Şartıyla)turunç'ta Günlük 5.250tl'den Başlayan Fiyatlarla Kiralık Daire.","Marmaris, Turunç Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/turunc-tuna-emlak-47416/emre-olmez-894581","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/3/8/8/2/1/1/b53fb452-51c4-45c3-83d1-8b3cb21a759e.jpg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/1/8/5/4/9/8/b674ba24-f91a-43c5-9ef5-e644df7296d4.jpg"
"https://www.hepsiemlak.com/mugla-mentese-kotekli-kiralik/daire/76834-2268","14","10.000","22-03-2024","Kiralık Daire","1 +
                        1","50 m²","15
                      Yaşında","3. Kat","Muğla Kötekli'de Eşyasız 1+1 Kiralık Daire","Menteşe, Kötekli Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/0/8/9/3/2/4/c5c64043-7c2f-472e-8e37-15d9c27488e4.jpg",""
"https://www.hepsiemlak.com/mugla-marmaris-orhaniye-kiralik/mustakil-ev/142859-2","6","15.000","13-04-2024","Kiralık Müstakil Ev","2 +
                        1","65 m²","2
                      Yaşında","","Marmaris Orhaniye Mahallesi Kiralık Müstakil 2+1 Kiralık","Marmaris, Orhaniye Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/4/7/9/2/2/4/1709447094-8507361-42297467.jpeg",""
"https://www.hepsiemlak.com/mugla-fethiye-gocek-kiralik/mustakil-ev/0-42061045","10","33.000","06-04-2024","Kiralık Müstakil Ev","2 +
                        1","60 m²","1
                      Yaşında","","Havuzlu Müstakil Ev-Küçük Ev Büyük Konfor Uzun Dönem Kiralık","Fethiye, Göcek Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/0/1/6/0/2/4/1705409586180-42061045.jpg",""
"https://www.hepsiemlak.com/mugla-milas-gulluk-kiralik/daire/141664-9","10","15.000","01-03-2024","Kiralık Daire","1 +
                        1","50 m²","20
                      Yaşında","Yüksek Giriş","Kiralık Daire,1+1,Güllük Halk Plajına 75 Metre","Milas, Güllük Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/sari-dogu-emlak-141664","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/9/3/5/0/2/4/28db48a6-0410-4d88-a0a8-e29ab76c54a9.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/6/6/1/4/1/6c493504-7c30-465c-b516-100b5c6afd74.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-gundogan-kiralik/villa/120934-151","26","400.000","06-04-2024","Kiralık Villa","4 +
                        1","300 m²","3
                      Yaşında","","Gündoğan Site İçinde Denize Yakın Müstakil Villa","Bodrum, Gündoğan Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/bodrum-homes-120934","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/3/9/0/2/1/e4a6da33-2f15-4d05-80a3-49aec9ce975a.jpg",""
"https://www.hepsiemlak.com/mugla-fethiye-foca-kiralik/villa/142630-23","13","43.000","09-04-2024","Kiralık Villa","3 +
                        1","200 m²","11
                      Yaşında","Bahçe Katı","Fethiye Çalış'da 3+1 Müstakil Havuzlu Lüx Kiralık Villa","Fethiye, Foça Mahallesi","","",""
