"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","he-lazy-image src 2"
"https://www.hepsiemlak.com/denizli-pamukkale-zeytinkoy-kiralik/daire/136300-286","9","5.000","15-04-2024","Kiralık Daire","1 +
                        1","50 m²","10
                      Yaşında","En Üst Kat","Real Point Gayrimenkul’den Kiralık 1+1 Apart","Pamukkale, Zeytinköy Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/4/1/9/4/2/4/1713202838-110886-42491426.jpeg",""
"https://www.hepsiemlak.com/denizli-pamukkale-kinikli-kiralik/daire/4766-15800","18","15.000","26-03-2024","Kiralık Daire","2 +
                        1","90 m²","5
                      Yaşında","2. Kat","Ender Uysal Gayrimenkulden Kınıklıda Kiralık 2+1 Ara Kat Lüks Eşyalı Asansörlü Daire","Pamukkale, Kınıklı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/1/7/1/4/2/4/88cab564-0269-4275-9a23-8b742792b75d.jpg",""
"https://www.hepsiemlak.com/denizli-merkezefendi-selcuk-bey-kiralik/daire/60626-1045","12","10.000","08-04-2024","Kiralık Daire","3 +
                        1","135 m²","30
                      Yaşında","Yüksek Giriş","Selçukbey 3+1 Kiralık Daireler","Merkezefendi, Selçuk Bey Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/denizli-evim-gayrimenkul-60626/evim-gayrimenkul-1106918","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/2/6/0/2/2/4/1707923360-776787-42206201.jpeg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/8/1/9/6/0/1/1/f00c3230-adeb-4137-8d0a-d64c1f071181.jpg"
"https://www.hepsiemlak.com/denizli-pamukkale-kocadere-kiralik/villa/117504-1155","36","25.000","02-04-2024","Kiralık Villa","5 +
                        1","1.057 m²","16
                      Yaşında","","Çevreköy Villaları'nda T13 Tipi 5+1 Villa","Pamukkale, Kocadere Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/realty-world-office-20-117504","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/3/4/0/4/2/4/9dd5bae7-017b-4436-a53f-773eb958df84.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/0/5/7/1/1/3c19c887-c0a3-4110-8c50-323956c80280.jpg"
"https://www.hepsiemlak.com/denizli-merkezefendi-adalet-kiralik/daire/137257-643","23","15.000","23-03-2024","Kiralık Daire","3 +
                        1","170 m²","17
                      Yaşında","5. Kat","Demirler'den Adalet'te Merkezi Konumda 170m² 3+1 Kiralık Daire","Merkezefendi, Adalet Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/9/0/0/4/2/4/afb451a6-87d2-4639-8292-cadedba5c527.jpg",""
"https://www.hepsiemlak.com/denizli-pamukkale-asmalievler-kiralik/daire/140658-137","17","10.000","18-03-2024","Kiralık Daire","1 +
                        1","45 m²","10
                      Yaşında","Ara Kat","Beyaz Ofisten Kiralık 1+1 Apart","Pamukkale, Asmalıevler Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/beyaz-ofis-140658","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/0/4/7/3/2/4/3aba4da0-a28a-40f8-a639-758b4c7155c6.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/5/6/0/4/1/f8f39479-08d1-4f1f-b607-bcca53767737.jpg"
"https://www.hepsiemlak.com/denizli-merkezefendi-karahasanli-kiralik/daire/129683-444","16","12.000","16-04-2024","Kiralık Daire","3 +
                        1","130 m²","15
                      Yaşında","2. Kat","Karahasanlı Mahallesi 800.Yüzyıl Konutları 3+1 Arakat Kiralık Daire","Merkezefendi, Karahasanlı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/emlak-yapi-gayrimenkul-danismanlik-129683","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/2/2/0/0/2/4/1b425f87-4a52-455f-95f5-bc6709b5d198.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/8/6/9/2/1/77122e14-1ef0-4834-85f7-912ea63460ed.jpg"
"https://www.hepsiemlak.com/denizli-pamukkale-asmalievler-kiralik/daire/138295-396","14","7.000","18-03-2024","Kiralık Daire","1 +
                        1","50 m²","4
                      Yaşında","2. Kat","Erkuş Gyodan Asmalıevlerdeki Ara Kat Balkonlu Kiralik Apart","Pamukkale, Asmalıevler Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/erkus-gyo-138295","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/9/1/7/3/2/4/a312b898-5b93-4baf-a862-6ee9cfed2202.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/9/2/8/3/1/df3754d3-3bbc-40c1-860e-17ae4e9ddf47.jpg"
"https://www.hepsiemlak.com/denizli-merkezefendi-saraylar-kiralik/daire/0-42370616","14","8.000","17-03-2024","Kiralık Daire","1 +
                        1","60 m²","3
                      Yaşında","4. Kat","Saraylar Mahallesinde Kiralık 1+1 Apart","Merkezefendi, Saraylar Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/6/0/7/3/2/4/1710677764-40619-42370616.jpeg",""
"https://www.hepsiemlak.com/denizli-pamukkale-kinikli-kiralik/daire/138559-76","10","6.000","24-03-2024","Kiralık Daire","1 +
                        1","50 m²","18
                      Yaşında","Bahçe Katı","Kampüs Kafelerde Kiralık 1+1 Herşey Dahil Apart!!","Pamukkale, Kınıklı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/aras-yatirim-gayrimenkul-138559","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/0/0/5/3/2/4/1710327685-269463-42350099.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/5/5/8/3/1/959090e7-6b0f-45f3-b5e4-f8930326ff9d.jpg"
"https://www.hepsiemlak.com/denizli-pamukkale-atalar-kiralik/daire/15694-3531","15","13.000","02-04-2024","Kiralık Daire","3 +
                        1","170 m²","15
                      Yaşında","Kot 1","Laodikya Emlaktan Kiralık Daire","Pamukkale, Atalar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/laodikya-emlak-15694","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/4/7/2/4/2/4/04978d40-a0c8-46cf-a18c-f08573e1258c.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/9/6/5/1/0/33193458-39d7-4838-ad1c-8e7fb7dc36a7.jpg"
"https://www.hepsiemlak.com/denizli-pamukkale-topraklik-kiralik/daire/94324-611","29","7.500","03-04-2024","Kiralık Daire","3 +
                        1","135 m²","35
                      Yaşında","3. Kat","Kıralılk Daıra Halk Cddesınde (3+1 - 130m2)","Pamukkale, Topraklık Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/2/8/2/3/2/4/1709969598327-42328234.jpg",""
"https://www.hepsiemlak.com/denizli-pamukkale-atalar-kiralik/daire/129038-335","5","750","15-04-2024","Kiralık Daire","1 +
                        1","45 m²","5
                      Yaşında","Ara Kat","Günlük Aylık Kiralık Apartlar","Pamukkale, Atalar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/neslihan-emlak-yatirim-danismanligi-129038","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/3/0/9/2/1/5e526d6d-0be4-404b-9f28-56797991b81e.jpg",""
"https://www.hepsiemlak.com/denizli-pamukkale-15-mayis-kiralik/daire/99579-1609","12","12.500","20-03-2024","Kiralık Daire","2 +
                        1","80 m²","4
                      Yaşında","4. Kat","Çınar Yakını 2+1 Apart (sıfır)dubleks","Pamukkale, 15 Mayıs Mahallesi","","",""
"https://www.hepsiemlak.com/denizli-pamukkale-incilipinar-kiralik/daire/136159-559","5","3.000","15-04-2024","Kiralık Daire","Stüdyo","35 m²","2
                      Yaşında","Yarı Bodrum","İncilipınar Mahallesi Kiralık 1+0 Apart","Pamukkale, İncilipınar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/mira-gayrimenkul-136159","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/5/1/6/3/1/433a0159-cdef-41d2-bc22-ddc3a54aac7f.jpeg",""
"https://www.hepsiemlak.com/denizli-pamukkale-atalar-kiralik/daire/119283-1324","19","9.000","30-03-2024","Kiralık Daire","3 +
                        1","130 m²","25
                      Yaşında","Ara Kat","Bozkurt Gayrimenkulden Çınarda 125m2 3+1 Kiralık Daire","Pamukkale, Atalar Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/4/6/3/4/2/4/e65aae81-5369-49cb-a4c0-be712a550b4c.jpg",""
"https://www.hepsiemlak.com/denizli-pamukkale-incilipinar-kiralik/daire/140663-314","12","9.000","13-04-2024","Kiralık Daire","2 +
                        1","125 m²","16
                      Yaşında","Yüksek Giriş","İncilipınar Mahallesinde 2+1 Kiralık Daire","Pamukkale, İncilipınar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ayan-gayrimenkul-140663","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/9/4/8/4/2/4/1713020203-032981-42484974.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/6/6/0/4/1/d506d4bc-b47e-49ac-b4ab-dbe73b9b91bc.jpg"
"https://www.hepsiemlak.com/denizli-pamukkale-asmalievler-kiralik/daire/60626-1053","11","8.500","04-04-2024","Kiralık Daire","1 +
                        1","55 m²","5
                      Yaşında","2. Kat","Asmalıevler Paü Yakını Balkonlu Kiralık Apartlar","Pamukkale, Asmalıevler Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/denizli-evim-gayrimenkul-60626/evim-gayrimenkul-1106918","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/2/1/8/3/2/4/1710855726-330652-42381229.jpeg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/8/1/9/6/0/1/1/f00c3230-adeb-4137-8d0a-d64c1f071181.jpg"
"https://www.hepsiemlak.com/denizli-pamukkale-zeytinkoy-kiralik/daire/136579-20","20","8.250","06-04-2024","Kiralık Daire","1 +
                        1","70 m²","15
                      Yaşında","Teras Katı","Zeytinköy Mh. 70m2  1+1 Kiralık Apart","Pamukkale, Zeytinköy Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/once-gayrimenkul-136579","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/6/1/4/4/2/4/1711962680053-42441657.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/7/5/6/3/1/a1083e98-f56b-4c64-a35f-74c2e4bd9443.jpg"
"https://www.hepsiemlak.com/denizli-merkezefendi-semikler-kiralik/daire/121853-1461","59","12.000","27-03-2024","Kiralık Daire","2 +
                        1","100 m²","Sıfır Bina","2. Kat","Özyapı'dan Naz Bayrak Yakını 100 M²   2+1 Kiralık Sıfır Daire","Merkezefendi, Şemikler Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ozyapi-insaat-gayrimenkul-121853","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/5/1/2/4/2/4/4993bf29-7884-43a6-a719-f271b95f9afa.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/5/8/1/2/1/b6bea001-ca85-4dcb-8c1d-915dfcd2910b.jpg"
"https://www.hepsiemlak.com/denizli-merkezefendi-servergazi-kiralik/daire/137449-233","18","15.000","05-04-2024","Kiralık Daire","2 +
                        1","140 m²","25
                      Yaşında","Çatı Katı","Selvergazide Doğa Manzaralı Çatı Katı 2+1 Kiralık","Merkezefendi, Servergazi Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/remax-force-137449","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/9/7/0/4/2/4/1712313334599-42407975.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/4/4/7/3/1/ff4796ff-3ca2-406d-94fa-0f61d9a43976.jpg"
"https://www.hepsiemlak.com/denizli-merkezefendi-kayalar-kiralik/daire/141810-33","25","18.000","10-04-2024","Kiralık Daire","2 +
                        1","120 m²","5
                      Yaşında","10. Kat","Sinpaş Aquacity 2+1 120 M² Kiralık Daire","Merkezefendi, Kayalar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/coldwer-banker-meva-gayrimenkul-141810/serkan-sibir-3992406","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/0/9/8/3/2/4/c2d7d00d-6ad0-4d12-b133-d87c4e5296a9.jpeg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/6/0/4/2/9/9/3/d0d99f31-35f6-4b15-85c1-05f8a7ffe3b1.jpg"
"https://www.hepsiemlak.com/denizli-merkezefendi-muratdede-kiralik/daire/137304-278","11","10.000","15-04-2024","Kiralık Daire","2 +
                        1","80 m²","2
                      Yaşında","2. Kat","Şahin Gayrimenkulden 2+1 Dubleks  Kiralık Daire....","Merkezefendi, Muratdede Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/sahin-gayrimenkul-137304","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/6/4/7/4/2/4/28ba39c5-51a5-4839-a041-d92633329c5d.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/0/3/7/3/1/50f54546-0415-42cd-a660-0b6a5f498816.jpg"
"https://www.hepsiemlak.com/denizli-pamukkale-kuspinar-kiralik/daire/141218-398","7","8.000","15-04-2024","Kiralık Daire","1 +
                        1","75 m²","Sıfır Bina","3. Kat","Cadde Üstü Balkonlu Kiralık Apart Cam Balkonlu","Pamukkale, Kuşpınar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/zafer-gayrimenkul-yatirim-danismanligi-141218","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/5/0/9/4/2/4/1713190369-9183831-42490540.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/1/2/1/4/1/179c55db-3bd6-4280-9c62-d2999b2f1a25.jpg"
"https://www.hepsiemlak.com/denizli-pamukkale-asmalievler-kiralik/daire/4766-15805","13","11.000","28-03-2024","Kiralık Daire","3 +
                        1","150 m²","20
                      Yaşında","3. Kat","Ender Uysal Gayrimenkulden Kınıklı Asmalıevlerde Arakat 3+1 Kiralık Daire.","Pamukkale, Asmalıevler Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/9/5/2/4/2/4/409aacbf-f8c3-45c3-9600-aef2a4afb721.jpg",""
"https://www.hepsiemlak.com/denizli-merkezefendi-merkez-efendi-kiralik/daire/120415-576","24","14.500","05-04-2024","Kiralık Daire","3 +
                        1","150 m²","17
                      Yaşında","1. Kat","29 Ekim Bulvarı’nda Kiralık 3+1 Kiralık Daire","Merkezefendi, Merkez Efendi Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/5/9/9/2/2/4/1709491475-115079-42299518.jpeg",""
"https://www.hepsiemlak.com/denizli-pamukkale-atalar-kiralik/daire/138295-398","13","8.000","18-03-2024","Kiralık Daire","1 +
                        1","50 m²","5
                      Yaşında","2. Kat","Kiralık!!! Atalarda Klimalı Ve Balkonlu Eşyalı Apart 1+1","Pamukkale, Atalar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/erkus-gyo-138295","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/0/2/7/3/2/4/23b02b9c-3dec-450a-84f8-9731bf0247ee.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/9/2/8/3/1/df3754d3-3bbc-40c1-860e-17ae4e9ddf47.jpg"
"https://www.hepsiemlak.com/denizli-merkezefendi-saruhan-kiralik/daire/91580-1577","28","4.000","02-04-2024","Kiralık Daire","1 +
                        1","70 m²","30
                      Yaşında","En Üst Kat","Saruhan Köy İçinde Kiralık 70 M2 Daire","Merkezefendi, Saruhan Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/orden-gayrimenkul-91580","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/3/0/2/6/1/4/9373115f-bdca-4d2a-8284-dac8ce5f4624.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/8/5/1/9/0/c6b3a76c-fe03-4149-aa31-baae00f78c57.jpg"
"https://www.hepsiemlak.com/denizli-pamukkale-kinikli-kiralik/daire/99579-1638","11","7.999","20-03-2024","Kiralık Daire","2 +
                        1","75 m²","10
                      Yaşında","1. Kat","Kınıklı Mah 2+1 (internet Dahil)ara Kat","Pamukkale, Kınıklı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/remax-revizyon-99579","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/1/7/7/3/2/4/1710801548713-42377149.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/7/5/9/9/0/c0618736-3c7a-4287-bcc8-447126c6f351.jpg"
"https://www.hepsiemlak.com/denizli-merkezefendi-selcuk-bey-kiralik/daire/137304-275","11","15.000","15-04-2024","Kiralık Daire","3 +
                        1","165 m²","5
                      Yaşında","3. Kat","Şahin Gayrimenkulden 3+1 Kiralık Dair....","Merkezefendi, Selçuk Bey Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/sahin-gayrimenkul-137304","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/3/9/5/4/2/4/d4c1881a-4515-4565-b356-126087373784.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/0/3/7/3/1/50f54546-0415-42cd-a660-0b6a5f498816.jpg"
"https://www.hepsiemlak.com/denizli-pamukkale-atalar-kiralik/daire/134619-249","14","12.000","13-04-2024","Kiralık Daire","3 +
                        1","150 m²","18
                      Yaşında","Yüksek Giriş","Atalarda Kiralık  3+1 Yüksek Zemin Çift Cephe Daire…","Pamukkale, Atalar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/bg-gayrimenkul-134619","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/8/9/3/9/1/4/1703112505-252742-41939841.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/1/6/4/3/1/10474c61-69cf-470a-a925-fe5c3c0a361f.jpeg"
"https://www.hepsiemlak.com/denizli-pamukkale-feslegen-kiralik/daire/94324-595","24","9.000","03-04-2024","Kiralık Daire","2 +
                        1","140 m²","25
                      Yaşında","Ara Kat","Fesleğen Mahallesinde Kiralık (2+1 - 135m2) Eşyalı Daire","Pamukkale, Fesleğen Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/3/5/2/7/1/4/3fda8957-e4bc-4458-aff6-25e5cf4c2cdd.jpg",""
"https://www.hepsiemlak.com/denizli-pamukkale-kinikli-kiralik/daire/67388-952","14","13.000","03-04-2024","Kiralık Daire","2 +
                        1","120 m²","27
                      Yaşında","4. Kat","Arevtürk'den Çamlık'ta Kiralık 110 M2 2+1 Daire","Pamukkale, Kınıklı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/7/9/2/3/2/4/b05f5600-26ee-4042-b560-f24046c812ba.jpg",""
"https://www.hepsiemlak.com/denizli-pamukkale-kinikli-kiralik/daire/140658-135","10","9.999","17-03-2024","Kiralık Daire","1 +
                        1","50 m²","15
                      Yaşında","Ara Kat","Beyaz Ofisten Kiralık 1+1 Apart","Pamukkale, Kınıklı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/beyaz-ofis-140658","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/9/1/6/3/2/4/01b8b892-bae9-4f84-a9e5-f9fe0b640ce6.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/5/6/0/4/1/f8f39479-08d1-4f1f-b607-bcca53767737.jpg"
"https://www.hepsiemlak.com/denizli-merkezefendi-sirakapilar-kiralik/daire/102793-2441","21","8.500","20-03-2024","Kiralık Daire","1 +
                        1","50 m²","5
                      Yaşında","Yüksek Giriş","Fark20 Gayrimenkul'den Sırakapılar'da Kiralık 1+1 Lux Eşyalı Apart","Merkezefendi, Sırakapılar Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/1/5/7/3/2/4/125a0fe6-76c1-46a7-a17c-e359bbdaa83a.jpg",""
"https://www.hepsiemlak.com/denizli-merkezefendi-hallaclar-kiralik/daire/66974-413","16","15.000","15-04-2024","Kiralık Daire","3 +
                        1","130 m²","3
                      Yaşında","3. Kat","Denizli Hallaçlarda  3+1  3 Yıllık Yeni Ferah Daire","Merkezefendi, Hallaçlar Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/2/2/4/3/2/4/a1d501fe-9cae-491b-b3d5-7f653d030a95.jpg",""
"https://www.hepsiemlak.com/denizli-pamukkale-mehmetcik-kiralik/daire/4766-15837","11","11.500","07-04-2024","Kiralık Daire","2 +
                        1","70 m²","3
                      Yaşında","Ara Kat","Ender Uysal Gayrimenkulden Tugaya Yakın Kiralık 2+1 Asansürlü Klimalı Balkonlu Ara Kat Apart Isınmas","Pamukkale, Mehmetçik Mahallesi","","",""
"https://www.hepsiemlak.com/denizli-merkezefendi-karaman-kiralik/daire/99999-1165","14","5.000","06-04-2024","Kiralık Daire","2 +
                        1","65 m²","15
                      Yaşında","Bahçe Katı","Deda Emlak Tan  Karaman Mahallesi Kanal Yanın Da Kiralık Apart","Merkezefendi, Karaman Mahallesi","","",""
"https://www.hepsiemlak.com/denizli-cameli-yeni-kiralik/daire/37227-2563","14","8.000","02-04-2024","Kiralık Daire","2 +
                        1","60 m²","10
                      Yaşında","2. Kat","Çameli Merkezde 1+1 Eşyalı Kiralık Apart","Çameli, Yeni Mahallesi","","",""
"https://www.hepsiemlak.com/denizli-merkezefendi-karaman-kiralik/daire/144186-51","19","10.500","10-04-2024","Kiralık Daire","2 +
                        1","120 m²","13
                      Yaşında","Ara Kat","Emirbey Gayrimenkul Den Kiralık Daire Karaman Da","Merkezefendi, Karaman Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/9/5/7/4/2/4/1712590814612-42475940.jpg",""
"https://www.hepsiemlak.com/denizli-pamukkale-bagbasi-kiralik/daire/133343-393","33","7.500","29-03-2024","Kiralık Daire","1 +
                        1","50 m²","8
                      Yaşında","Ara Kat","Bağbaşı Kiralık 1+1 Eşyalı Apart","Pamukkale, Bağbaşı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/frezya-133343","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/2/8/9/3/2/4/e90e091c-24ea-46c7-beb3-57d5ab304b20.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/4/3/3/3/1/4de97290-5be1-4753-b608-9c8975b2e2d7.jpg"
"https://www.hepsiemlak.com/denizli-merkezefendi-karaman-kiralik/daire/140402-118","21","7.500","27-03-2024","Kiralık Daire","1 +
                        1","75 m²","10
                      Yaşında","Çatı Katı","Net Premium'dan Kiralık Karaman'da 1+1 65 M2 Çatı Katı","Merkezefendi, Karaman Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/net-premium-gayrimenkul-danismanligi-140402","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/3/2/9/3/2/4/6fd8a4ba-2c3a-4cba-a270-c1bb6072fe14.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/0/4/0/4/1/03f981f8-e635-40e9-96aa-dd73e1815326.jpg"
"https://www.hepsiemlak.com/denizli-pamukkale-kinikli-kiralik/daire/82424-95","35","12.000","11-04-2024","Kiralık Daire","1 +
                        1","55 m²","3
                      Yaşında","2. Kat","Mercan Dan Çamlık Mevki 1+1 Lüks Apart !!","Pamukkale, Kınıklı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/mercan-gayrimenkul-82424","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/7/8/8/3/2/4/68a1f53e-66ad-4e16-9b69-6cc7ce0924e8.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/2/4/2/8/0/9a8074d3-6288-4025-850f-523b1ad100b5.jpg"
"https://www.hepsiemlak.com/denizli-merkezefendi-muratdede-kiralik/daire/139735-145","11","8.500","24-03-2024","Kiralık Daire","1 +
                        1","45 m²","4
                      Yaşında","2. Kat","Emrah Tokerden Devlet Hastanesine Komşu Ultra Lüks Apart","Merkezefendi, Muratdede Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/emrah-toker-insaat-gayrimenkul-139735","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/3/6/0/4/2/4/f4b1fe71-b2a1-4e8f-8aff-2f2b846427f7.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/3/7/9/3/1/dff4368a-2fd8-43ff-b332-669f79c2bffc.jpg"
"https://www.hepsiemlak.com/denizli-pamukkale-kuspinar-kiralik/daire/136159-515","14","10.000","15-04-2024","Kiralık Daire","1 +
                        1","55 m²","6
                      Yaşında","Ara Kat","Kuşpınar Mahallesi Kiralık 1+1 Sıfır Apartlar","Pamukkale, Kuşpınar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/mira-gayrimenkul-136159","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/7/5/8/3/2/4/1710934103663-42385701.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/5/1/6/3/1/433a0159-cdef-41d2-bc22-ddc3a54aac7f.jpeg"
"https://www.hepsiemlak.com/denizli-pamukkale-mehmetcik-kiralik/daire/82422-250","14","9.000","15-04-2024","Kiralık Daire","1 +
                        1","55 m²","5
                      Yaşında","2. Kat","Mehmetçik Mahallesinde Full Eşyalı 1+1 2+1 Kiralık Apartlar","Pamukkale, Mehmetçik Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/6/0/8/4/2/4/2b2c235e-4ea7-4a7c-a69d-bbd610d4b563.jpeg",""
"https://www.hepsiemlak.com/denizli-pamukkale-kinikli-kiralik/daire/4766-15792","11","11.000","23-03-2024","Kiralık Daire","2 +
                        1","60 m²","3
                      Yaşında","Ara Kat","Ender Uysal Gayrimenkul 'den Kampüste 2+1 Arakat Balkonlu Eşyalı Kiralık Apart.","Pamukkale, Kınıklı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/5/2/0/4/2/4/200c5a06-611d-4eff-9fd1-a22819844dbc.jpg",""
"https://www.hepsiemlak.com/denizli-merkezefendi-selcuk-bey-kiralik/daire/102793-2451","20","14.000","06-04-2024","Kiralık Daire","2 +
                        1","145 m²","17
                      Yaşında","1. Kat","Fark20 Gayrimenkul'den Selçukbey De Nezih Konumda 2+1 Lux Daire","Merkezefendi, Selçuk Bey Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/0/6/3/4/2/4/5b9d813b-29cf-4c91-acee-95472b17c8e5.jpg",""
"https://www.hepsiemlak.com/denizli-pamukkale-zeytinkoy-kiralik/daire/126759-148","21","8.000","16-04-2024","Kiralık Daire","1 +
                        1","45 m²","15
                      Yaşında","Ara Kat","Zeytinköy 1+1 Kiralık Eşyalı Apart","Pamukkale, Zeytinköy Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/zeybek-gayrimenkul-126759","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/7/8/7/3/2/4/898d0db2-d0c3-4190-b63e-cf479c5d9ff8.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/5/7/6/2/1/3a4d5316-3db0-40dc-8362-dfcd20faca18.jpg"
