"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","he-lazy-image src","img-wrp href","he-lazy-image src 2"
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/112706-6752","14","14.000","29-03-2024","Kiralık Daire","3 +
                        1","127 m²","Sıfır Bina","2. Kat","Atatürk Mahallesinde 3+1 Özel Otoparklı, Asansörlü Kiralık Daire","Akhisar, Atatürk Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/5/1/3/4/2/4/3e207f64-ae07-4033-a798-831edc1047a1.jpg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-2-112706","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/0/7/2/1/1/c680c5a7-a39c-4217-b732-2444ffd214a5.jpg"
"https://www.hepsiemlak.com/manisa-salihli-kocacesme-kiralik/daire/113729-542","14","12.750","27-03-2024","Kiralık Daire","2 +
                        1","90 m²","Sıfır Bina","1. Kat","Manisa Salihli Gürler Çay Bahçesi Arkasında Kiralık 2+1 Sıfır Daire","Salihli, Kocaçeşme Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/6/0/2/4/2/4/8838eca1-d34f-496e-bdaf-3de68cc06f87.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-resat-bey-kiralik/daire/94137-1052","48","17.000","06-04-2024","Kiralık Daire","3 +
                        1","135 m²","6
                      Yaşında","3. Kat","Akhisar Reşatbey Mahallesi'nde 3+1 Kiralık Daire","Akhisar, Reşat Bey Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/8/9/2/4/2/4/1711695062448-42429824.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/107696-1357","16","12.500","03-04-2024","Kiralık Daire","2 +
                        1","100 m²","Sıfır Bina","Ara Kat","Eymen Emlaktan Ergenekon Mh Kiralık Doğalgazlı Daire 🏡","Turgutlu, Ergenekon Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/6/4/1/4/2/4/1711443389355-42414615.jpg","https://www.hepsiemlak.com/emlak-ofisi/eymen-emlak-107696","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/9/6/7/0/1/350f277f-89df-4cd6-9521-37178f5c4d08.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/77770-129","25","25.000","01-04-2024","Kiralık Daire","5 +
                        1","260 m²","Sıfır Bina","Çatı Katı","Turgutlu Ergenekon Kiralık Dublexs Daire","Turgutlu, Ergenekon Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/8/3/6/2/2/4/1708893671411-42263856.jpg","https://www.hepsiemlak.com/emlak-ofisi/serhat-emlak-gayrimenkul-77770","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/7/7/7/7/0/50b4eb33-15e7-4bc3-b706-59f1cf0b875f.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/123058-1166","20","10.000","02-04-2024","Kiralık Daire","1 +
                        1","65 m²","3
                      Yaşında","5. Kat","Turgutlu Life City 1+1 Kiralık Daire","Turgutlu, Selvilitepe Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/5/8/7/3/2/4/3110b826-e6c3-4594-b9e0-d09ac9bfe2af.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-resat-bey-kiralik/daire/94137-1040","50","12.500","16-04-2024","Kiralık Daire","3 +
                        1","130 m²","10
                      Yaşında","2. Kat","Akhisar Reşatbey Mahallesi'nde 3+1 Kiralık Daire","Akhisar, Reşat Bey Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/6/5/2/3/2/4/1709901909865-42325623.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/107696-1356","16","13.000","08-04-2024","Kiralık Daire","2 +
                        1","95 m²","Sıfır Bina","Ara Kat","Turgutlu Selvilitepe Mhde 2+1 Doğalgazlı Kiralık Daire","Turgutlu, Selvilitepe Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/6/0/1/4/2/4/1711368315458-42410605.jpg","https://www.hepsiemlak.com/emlak-ofisi/eymen-emlak-107696","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/9/6/7/0/1/350f277f-89df-4cd6-9521-37178f5c4d08.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/143995-38","23","13.500","14-04-2024","Kiralık Daire","3 +
                        1","130 m²","10
                      Yaşında","Kot 3","Utku Gayrimenkulden Manisa Akhisar Hürriyet Mah Kiralık 3+1 Daire","Akhisar, Hürriyet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/1/6/8/4/2/4/1713091062965-42486130.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/0-42480597","19","9.000","15-04-2024","Kiralık Daire","1 +
                        1","70 m²","9
                      Yaşında","3. Kat","Muradiye Ortasında Kiralık 1+1 Sahibinden","Yunusemre, Muradiye Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/5/0/8/4/2/4/1712789784614-42480597.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/113910-689","60","15.000","18-03-2024","Kiralık Daire","1 +
                        1","60 m²","7
                      Yaşında","2. Kat","Muradiye Villalar Bölgesinde Eşyalı Kiralık 1+1 Daire","Yunusemre, Muradiye Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/6/5/2/7/0/4/7616e5db-5198-4cce-8d31-b299c8ebc6d5.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/143975-33","14","14.500","04-04-2024","Kiralık Daire","3 +
                        1","136 m²","10
                      Yaşında","En Üst Kat","14.500 Tl Ye Lokasyonu Mükemmel Semtte Otuma Şansı","Akhisar, Hürriyet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/7/3/3/4/2/4/1161fe0a-2c81-4ee7-ab32-4e8888e7c1f7.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-medar-kiralik/daire/143995-35","33","12.500","09-04-2024","Kiralık Daire","3 +
                        1","120 m²","Sıfır Bina","Yüksek Giriş","Utku Gayrimenkulden Manisa Akhisar Medar Toki Konutlarında 3+1 Kiralık Daire","Akhisar, Medar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/7/8/7/4/2/4/1712678010992-42478732.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-efendi-kiralik/daire/94137-1058","31","13.000","08-04-2024","Kiralık Daire","3 +
                        1","125 m²","2
                      Yaşında","3. Kat","Akhisar Efendi Mahallesi'nde 3+1 Kiralık Daire","Akhisar, Efendi Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/0/7/6/4/2/4/1712397039095-42467049.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-cumhuriyet-kiralik/daire/107696-1355","11","15.000","08-04-2024","Kiralık Daire","3 +
                        1","120 m²","4
                      Yaşında","Ara Kat","Turgutlu Cumhuriyet Mhde 3+1 Doğalgazlı Kiralık Daire","Turgutlu, Cumhuriyet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/1/3/0/4/2/4/1711205134737-42403122.jpg","https://www.hepsiemlak.com/emlak-ofisi/eymen-emlak-107696","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/9/6/7/0/1/350f277f-89df-4cd6-9521-37178f5c4d08.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-tunca-kiralik/daire/55167-1417","21","9.000","14-04-2024","Kiralık Daire","2 +
                        1","98 m²","25
                      Yaşında","3. Kat","Tunca Mahallesinde Kiralik Daire","Şehzadeler, Tunca Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/6/9/6/4/2/4/1712429471173-42469637.jpg","",""
"https://www.hepsiemlak.com/manisa-salihli-yoruk-kiralik/daire/37897-2335","26","6.500","15-04-2024","Kiralık Daire","2 +
                        1","80 m²","20
                      Yaşında","En Üst Kat","Salihli Cin Emlak'tan Yörük Mah Kiralık 2+1 Doğalgazlı Daire","Salihli, Yörük Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/5/1/4/3/2/4/51da9ead-c222-44f2-92ac-6a46a7568b85.jpg","https://www.hepsiemlak.com/emlak-ofisi/cin-emlak-37897","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/9/8/7/3/0/da26f8bb-6d9b-4f19-b382-ace01755d7c4.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-efendi-kiralik/daire/94137-1054","31","12.000","05-04-2024","Kiralık Daire","3 +
                        1","135 m²","Sıfır Bina","2. Kat","Akhisar Efendi Mahallesi'nde 3+1 Kiralık Daire","Akhisar, Efendi Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/9/8/4/4/2/4/1712065640571-42448958.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/23830-1955","15","10.000","02-04-2024","Kiralık Daire","2 +
                        1","80 m²","3
                      Yaşında","Bahçe Katı","Selvilitepe Mahallesi 2+1 Kiralık Bahçe Katı Daire","Turgutlu, Selvilitepe Mahallesi","","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/106564-228","14","16.500.000","09-04-2024","Kiralık Daire","2 +
                        1","85 m²","4
                      Yaşında","4. Kat","Muradiye Eşyalı Kiralık Merkezi Lokasyonda2+1 Açik Mutfak Daire","Yunusemre, Muradiye Mahallesi","","",""
"https://www.hepsiemlak.com/manisa-yunusemre-karaali-kiralik/daire/122193-417","15","15.000","16-04-2024","Kiralık Daire","1 +
                        1","75 m²","5
                      Yaşında","Zemin","Özgün Gm'den Karaali Villalar Böl. Havuzlu 1+1 Kiralık Daire","Yunusemre, Karaali Mahallesi","","",""
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/107696-1354","10","9.000","29-03-2024","Kiralık Daire","2 +
                        1","90 m²","10
                      Yaşında","En Üst Kat","Turgutlu Eymen Emlak'tan Selvilitepe Mh. De 2+1 Kiralık Doğalgazlı Daire 🏡","Turgutlu, Selvilitepe Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/4/2/0/4/2/4/1711197316514-42402407.jpg","https://www.hepsiemlak.com/emlak-ofisi/eymen-emlak-107696","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/9/6/7/0/1/350f277f-89df-4cd6-9521-37178f5c4d08.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-acarlar-kiralik/daire/77770-153","9","13.000","15-04-2024","Kiralık Daire","3 +
                        1","130 m²","15
                      Yaşında","3. Kat","Turgutlu Kiralık Daire /ofis Acarlar Mah.","Turgutlu, Acarlar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/3/0/9/3/2/4/1711015175677-42390389.jpg","https://www.hepsiemlak.com/emlak-ofisi/serhat-emlak-gayrimenkul-77770","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/7/7/7/7/0/50b4eb33-15e7-4bc3-b706-59f1cf0b875f.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-ragip-bey-kiralik/daire/112159-400","19","9.000","05-04-2024","Kiralık Daire","3 +
                        1","140 m²","15
                      Yaşında","4. Kat","Manisa-Akhiasr- Kiralık Daire-Ragıbbey Mahlesi","Akhisar, Ragıp Bey Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/9/6/4/8/8/3/1652539301941-38846939.jpg","",""
"https://www.hepsiemlak.com/manisa-saruhanli-ataturk-kiralik/daire/9333-1723","16","10.000","14-04-2024","Kiralık Daire","3 +
                        1","158 m²","12
                      Yaşında","Ara Kat","3+1 Arakat 3 Cepheli Geniş Ferah Daire","Saruhanlı, Atatürk Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/3/2/5/2/2/4/1708682672161-42252342.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-acarlar-kiralik/daire/94181-541","10","11.250","30-03-2024","Kiralık Daire","3 +
                        1","120 m²","11
                      Yaşında","3. Kat","Piyaleoğlu Cad 3+1 Ara Kat Doğalgazlı Daire","Turgutlu, Acarlar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/2/5/3/4/2/4/3146186c-439c-48a5-9ba3-ace78cb77d4a.jpeg","",""
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/94137-1029","27","16.500","08-04-2024","Kiralık Daire","3 +
                        1","165 m²","5
                      Yaşında","1. Kat","Akhisar Atatürk Mahallesi'nde 3+1 Kiralık Daire","Akhisar, Atatürk Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/7/3/6/1/2/4/1707223778527-42163706.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/137655-51","26","13.500","29-03-2024","Kiralık Daire","3 +
                        1","125 m²","5
                      Yaşında","Ara Kat","Garanti Emlakergenekon Mahallesi Kiralık Daire","Turgutlu, Ergenekon Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/1/3/3/4/2/4/f76b54a2-ab5a-4694-aabd-9a3904a3579b.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/22991-733","49","14.000","29-03-2024","Kiralık Daire","2 +
                        1","115 m²","Sıfır Bina","Ara Kat","Manisa Yunusemre Muradiye Mah  Kiralık Sıfır Daire","Yunusemre, Muradiye Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/7/6/6/3/2/4/ae5710b0-00fe-4f5f-9fde-5f2126e8ed78.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-pasa-kiralik/daire/115104-230","14","7.900","15-04-2024","Kiralık Daire","3 +
                        1","122 m²","30
                      Yaşında","Ara Kat","Akhisar Gürbüz Emlak Tan Paşa Mahallesi Müze Civarında Ara Kat Doğalgazlı Kiralık Daire","Akhisar, Paşa Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/9/2/6/2/9/3/17bb92ee-ae58-4f9a-b242-d5bd28e1f7f8.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-1-anafartalar-kiralik/daire/113910-726","50","25.000","06-03-2024","Kiralık Daire","3 +
                        1","170 m²","16
                      Yaşında","En Üst Kat","Fatih Parkı Karsısında 4+1 Açık Mutfaklı Lüks Kiralık Daire","Şehzadeler, 1. Anafartalar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/7/3/6/4/1/4/df5b5e54-c43f-48f7-83b5-6d8670e0f033.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-2-anafartalar-kiralik/daire/0-42308090","12","11.000","03-04-2024","Kiralık Daire","1 +
                        1","65 m²","17
                      Yaşında","3. Kat","Esyali Daire 1+1merkezde","Şehzadeler, 2. Anafartalar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/0/8/0/3/2/4/BuCMxWDKRcZB_IaSewCWH.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-yarhasanlar-kiralik/daire/64671-772","9","8.000","03-04-2024","Kiralık Daire","2 +
                        1","80 m²","35
                      Yaşında","Yüksek Giriş","Öz Elit Emlak'tan Gençlik Parkı Karşısı Kiralık Daire","Şehzadeler, Yarhasanlar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/1/6/4/4/2/4/a9ef7e71-955e-48cd-999a-02044a831de6.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-1-anafartalar-kiralik/daire/49173-149","24","22.500","15-04-2024","Kiralık Daire","3 +
                        1","160 m²","30
                      Yaşında","2. Kat","Sehzadeler Kiralık Fatih Parkı Karşısı Kombi Ankastre 3+1 150 M2 Önü Acık Full Sıfır Tadiatlı Daire.","Şehzadeler, 1. Anafartalar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/1/3/0/4/2/4/f3733f91-8d76-4f73-ab16-62e5bdc69af5.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-guzelyurt-kiralik/daire/129877-200","26","15.000","01-03-2024","Kiralık Daire","1 +
                        1","65 m²","13
                      Yaşında","5. Kat","Uzun'dan Güzelyurt'ta Site İçerisinde 1+1 Full Eşyalı","Yunusemre, Güzelyurt Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/1/4/6/0/2/4/b7919156-dc07-4f4c-a89b-7d193a9c1c38.jpg","",""
"https://www.hepsiemlak.com/manisa-salihli-aksoy-kiralik/daire/0-42479879","8","6.500","14-04-2024","Kiralık Daire","2 +
                        1","45 m²","2
                      Yaşında","Ara Kat","Kiralık Eşyalı 1+1 Daire","Salihli, Aksoy Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/8/9/7/4/2/4/1712752464779-42479879.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-cumhuriyet-kiralik/daire/107696-1362","17","10.000","28-03-2024","Kiralık Daire","2 +
                        1","90 m²","25
                      Yaşında","En Üst Kat","Eymen Emlaktan Cumhuriyet Mh Kiralık Doğalgazlı Daire 🏡","Turgutlu, Cumhuriyet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/1/7/2/4/2/4/1711630045020-42427143.jpg","https://www.hepsiemlak.com/emlak-ofisi/eymen-emlak-107696","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/9/6/7/0/1/350f277f-89df-4cd6-9521-37178f5c4d08.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/141249-18","10","30.000","09-03-2024","Kiralık Daire","3 +
                        1","135 m²","Sıfır Bina","En Üst Kat","Startkey Platin'den Karaali Villalar Bölgesinde Süper Lüks 3+1","Yunusemre, Muradiye Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/5/1/3/3/2/4/0225ec5d-07cf-4b09-bdb0-88fa276a2a6e.jpg","https://www.hepsiemlak.com/emlak-ofisi/startkey-platin-gayrimenkul-141249","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/4/2/1/4/1/17e74707-5e4b-4d22-af7e-6d02272a6c9a.jpg"
"https://www.hepsiemlak.com/manisa-salihli-sehitler-kiralik/daire/142329-7","7","7.500","15-04-2024","Kiralık Daire","1 +
                        1","65 m²","10
                      Yaşında","Yüksek Giriş","Askerlik Şubesi Yanında 1+1 Eşyalı Kiralık Daire","Salihli, Şehitler Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/3/3/6/4/2/4/ce72462f-bd06-4e6c-955c-83319c3ba034.jpg","https://www.hepsiemlak.com/emlak-ofisi/garanti-emlak-142329/cagri-unsal-4022939","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg"
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/139907-134","21","30.000","12-03-2024","Kiralık Daire","6 +
                        1","290 m²","Sıfır Bina","Çatı Katı","Turgutlu Ergenekon Kiralık Sıfır Dubleks","Turgutlu, Ergenekon Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/4/7/3/3/2/4/1710152561195-42337489.jpg","https://www.hepsiemlak.com/emlak-ofisi/serhat-emlak-gayrimenkul-139907","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/0/9/9/3/1/80290991-2571-479b-a805-d58bda762e62.jpg"
"https://www.hepsiemlak.com/manisa-salihli-kurtulus-kiralik/daire/37897-2330","22","5.000","15-04-2024","Kiralık Daire","2 +
                        1","95 m²","25
                      Yaşında","3. Kat","Salihli Cin Emlak'tan Kurtuluş Mah Kiralık 2+1 Sobalı Daire","Salihli, Kurtuluş Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/7/5/1/2/2/4/75aeadca-b1ca-4303-9aef-765afbcfd3a9.jpg","https://www.hepsiemlak.com/emlak-ofisi/cin-emlak-37897","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/9/8/7/3/0/da26f8bb-6d9b-4f19-b382-ace01755d7c4.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-1-anafartalar-kiralik/daire/22991-731","17","12.000","29-03-2024","Kiralık Daire","3 +
                        1","120 m²","20
                      Yaşında","Ara Kat","Manisa Şehzadelerde Kiralık 3+1 Dogalgazlı 12000tl Kirası","Şehzadeler, 1. Anafartalar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/4/4/8/1/2/4/73a597c4-51bb-464b-bfe1-ad11e888578e.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/94137-972","44","11.000","05-04-2024","Kiralık Daire","2 +
                        1","125 m²","30
                      Yaşında","3. Kat","Akhisar Hürriyet Mahallesi'nde 2+1 Kiralık Daire","Akhisar, Hürriyet Mahallesi","","",""
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/27991-1098","18","25.000","06-03-2024","Kiralık Daire","2 +
                        1","67 m²","Sıfır Bina","5. Kat","İzefesden Manisa Site İçerisinde Kiralık 2+1 Daire","Yunusemre, Uncubozköy Mahallesi","","",""
"https://www.hepsiemlak.com/manisa-turgutlu-subasi-kiralik/daire/139907-127","22","30.000","14-03-2024","Kiralık Daire","4 +
                        1","220 m²","Sıfır Bina","Çatı Katı","Turgutlu Kiaralık Dublexs Subaşı Mah","Turgutlu, Subaşı Mahallesi","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/0/9/9/3/1/80290991-2571-479b-a805-d58bda762e62.jpg","https://www.hepsiemlak.com/emlak-ofisi/serhat-emlak-gayrimenkul-139907",""
"https://www.hepsiemlak.com/manisa-sehzadeler-1-anafartalar-kiralik/daire/141249-27","8","12.000","09-04-2024","Kiralık Daire","2 +
                        1","68 m²","15
                      Yaşında","Ara Kat","Startkey Platin'den Çarşı Merkezde 2+1 Asansörlü Daire","Şehzadeler, 1. Anafartalar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/9/7/5/4/2/4/cd97d9f1-d5cb-450c-8aa0-a03de24b1b46.jpg","https://www.hepsiemlak.com/emlak-ofisi/startkey-platin-gayrimenkul-141249","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/4/2/1/4/1/17e74707-5e4b-4d22-af7e-6d02272a6c9a.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/94137-1020","33","11.000","08-04-2024","Kiralık Daire","3 +
                        1","125 m²","25
                      Yaşında","2. Kat","Akhisar Hürriyet Mahallesi'nde 3+1 Kiralık Daire","Akhisar, Hürriyet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/8/6/2/0/2/4/1707221195928-42026821.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-tevfikiye-kiralik/daire/0-42473082","15","10.000","08-04-2024","Kiralık Daire","3 +
                        1","110 m²","25
                      Yaşında","3. Kat","Doğu Caddesi Yani Merkezde 3+1 Arakat Çift Cephe Daire","Yunusemre, Tevfikiye Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/0/3/7/4/2/4/1712550698-204726-42473082.jpeg","",""
"https://www.hepsiemlak.com/manisa-salihli-kurtulus-kiralik/daire/0-42471659","18","14.000","09-04-2024","Kiralık Daire","3 +
                        1","200 m²","25
                      Yaşında","Ara Kat","Kiralık Daite Kaymakam Lojmanı Krşı Arada","Salihli, Kurtuluş Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/6/1/7/4/2/4/-skoW43F-FwALLAfeKhR1.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/141766-92","17","15.000","02-04-2024","Kiralık Daire","2 +
                        1","100 m²","Sıfır Bina","4. Kat","Turgutlu'da Kiralık Sıfır Daire","Turgutlu, Ergenekon Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/1/9/4/4/2/4/88b38b36-617a-43c2-84d1-13906a8c0537.jpg","https://www.hepsiemlak.com/emlak-ofisi/can-emlak-141766","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/6/7/1/4/1/36817df9-9698-4017-b837-cf31a30c0871.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-haci-ishak-kiralik/daire/143993-23","29","7.000","26-03-2024","Kiralık Daire","3 +
                        4","135 m²","3
                      Yaşında","Kot 2","İkiz Kardeşler Emlaktan Kiralık Daire","Akhisar, Hacı İshak Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/0/7/1/4/2/4/fc94afb1-a4d1-460c-ac9a-cb91cb12516f.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-yeni-mahalle-kiralik/daire/139321-271","19","12.000","25-03-2024","Kiralık Daire","1 +
                        1","50 m²","7
                      Yaşında","2. Kat","Manisa Yeni Mh Sürat Yolu Üzeri Eşyalı 1+1 Arakat","Yunusemre, Yeni Mahalle Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/8/1/1/4/2/4/1711378693-8053532-42411847.jpeg","https://www.hepsiemlak.com/emlak-ofisi/okatan-gayrimenkul-139321","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/2/3/9/3/1/dab65b71-ea4e-4ea3-8a70-dc498b0047de.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/130786-161","23","13.000","04-04-2024","Kiralık Daire","3 +
                        1","135 m²","5
                      Yaşında","1. Kat","Kiralık Doğalgaz Li Asansörlü Arkat Daire","Turgutlu, Selvilitepe Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/8/2/0/4/2/4/1711202375695-42402892.jpg","https://www.hepsiemlak.com/emlak-ofisi/kaan-gayrimenkul-130786","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/8/7/0/3/1/b3538c69-fe8a-4ff4-a35e-98e341a929fb.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-kethuda-kiralik/daire/142813-9","23","10.000","04-04-2024","Kiralık Daire","3 +
                        1","120 m²","25
                      Yaşında","Zemin","Yalçın Emlak’tan Kethüda Mahallesinde Kiralık Yeni Tadilat Yapılmış","Akhisar, Kethüda Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/0/3/8/2/2/4/703ab60e-6b4f-4455-ae96-5a9993ef71c3.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-pasa-kiralik/daire/72047-1287","33","12.500","16-03-2024","Kiralık Daire","3 +
                        1","145 m²","23
                      Yaşında","En Üst Kat","Akhisar Paşa Mh.Tahirün Caddesi Sokağı Doğalgazlı Kiralık 3+1 Daire","Akhisar, Paşa Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/5/9/0/3/2/4/09a7e60f-217c-4eee-8bce-c0705195132a.jpg","",""
