"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","he-lazy-image src 2"
"https://www.hepsiemlak.com/mugla-koycegiz-ulucami-kiralik/daire/71493-1204","6","6.500","14-04-2024","Kiralık Daire","1 +
                        1","35 m²","20
                      Yaşında","Giriş Katı","Final Emlaktan Kiralık1+0 Eşyalı Daire","Köyceğiz, Ulucami Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/final-emlak-71493","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/0/2/2/2/8/3/de91c747-efd4-48fe-9432-afb2d5acd476.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/9/4/1/7/0/4cf9e78b-6571-4885-97f3-9e20336a5413.jpg"
"https://www.hepsiemlak.com/mugla-ortaca-tepearasi-kiralik/mustakil-ev/141234-12","3","20.000","27-01-2024","Kiralık Müstakil Ev","1 +
                        1","80 m²","11
                      Yaşında","Bahçe Katı","Ortaca Tepearası Müstakil 2 Adet Ev. 1+1 Aynı Bahçe İçinde","Ortaca, Tepearası Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/pars-gayrimenkul-141234","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/3/2/1/4/1/5ba7e1d9-f367-42ae-b0b6-46e84d828470.jpg",""
"https://www.hepsiemlak.com/mugla-koycegiz-hamitkoy-kiralik/mustakil-ev/138282-33","6","10.000","09-04-2024","Kiralık Müstakil Ev","1 +
                        1","60 m²","2
                      Yaşında","Bahçe Katı","Köyceğiz Emlak'tan Müstakil 1+1 Ev 10.000tl","Köyceğiz, Hamitköy Mahallesi","","",""
"https://www.hepsiemlak.com/mugla-bodrum-guvercinlik-kiralik/daire/140202-128","21","60.000","26-03-2024","Kiralık Daire","2 +
                        1","115 m²","15
                      Yaşında","Zemin","Güvercinlik Mayıs Sonuna Kadar Eşyalı Kiralık Denize Sıfır Daire","Bodrum, Güvercinlik Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/century21-begonvill-gayrimenkul-140202","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/0/2/0/4/1/8d551aa9-c36f-461b-82f1-9ea4c17571a5.jpg",""
"https://www.hepsiemlak.com/mugla-bodrum-akcaalan-kiralik/daire/140073-58","23","20.000","01-04-2024","Kiralık Daire","2 +
                        1","85 m²","3
                      Yaşında","1. Kat","Turgutreis Akçaalan'da Yıllık Kiralık 2+1 Daire","Bodrum, Akçaalan Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-elit-bodrumgayrimenkul-140073","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/5/7/9/5/1/4/14ac0ba0-a0d3-4cdf-a018-d05b7c702a08.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/7/0/0/4/1/b2bd7933-5065-4976-acbe-d59343823637.jpg"
"https://www.hepsiemlak.com/mugla-dalaman-merkez-kiralik/daire/140693-59","9","13.500","18-03-2024","Kiralık Daire","3 +
                        1","145 m²","16
                      Yaşında","2. Kat","Dalaman Merkez Ana Cadde Üzeri Kiralık 3+1 Daire (dk:11)","Dalaman, Merkez Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/dalaman-royal-emlak-140693","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/9/4/2/1/2/4/66834171-f89a-43de-b030-5fc9ac8e542e.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/9/6/0/4/1/e5152079-ef4e-4398-9a98-7381d0eb223a.jpg"
"https://www.hepsiemlak.com/mugla-ortaca-karaburun-kiralik/daire/82884-1206","14","13.500","16-03-2024","Kiralık Daire","3 +
                        1","125 m²","20
                      Yaşında","Ara Kat","Ortaca Karaburun Mah Full Esyali Kiralık 3+1 Daire","Ortaca, Karaburun Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/elit-emlak-82884","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/1/5/5/0/2/4/1705322084236-42055172.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/8/8/2/8/0/b0b1033e-def7-4834-b768-b78c05536ebb.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-kumbahce-kiralik/daire/8011-4578","6","25.000","22-03-2024","Kiralık Daire","1 +
                        1","75 m²","20
                      Yaşında","En Üst Kat","Bodrum Kumbahçede Denize Yakın 1+1 Eşyalı Aylık Veya Sezonluk Kiralık","Bodrum, Kumbahçe Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/6/4/8/4/0/4/44c7a334-2c26-4a07-94e6-267892d03c30.jpg",""
"https://www.hepsiemlak.com/mugla-koycegiz-zeytinalani-kiralik/daire/139992-20","4","8.000","18-03-2024","Kiralık Daire","1 +
                        1","25 m²","Sıfır Bina","Giriş Katı","Köyceğiz Yeni Mahallede Kiralik","Köyceğiz, Zeytinalanı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ses-36-oto-emlak-139992","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/7/9/8/6/1/4/1698241510863-41689791.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/9/9/9/3/1/44664e60-227b-4e5c-945a-e7cd270bd420.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-gurece-kiralik/villa/140073-8","32","530.000","28-03-2024","Kiralık Villa","3 +
                        1","180 m²","1
                      Yaşında","","Yaz Dönemi Kiralık Eşyalı Müstakil 3+1 Villa","Bodrum, Gürece Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-elit-bodrumgayrimenkul-140073","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/2/6/3/5/1/4/2e3ffb64-9118-484d-ad44-e29d573f8ef0.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/7/0/0/4/1/b2bd7933-5065-4976-acbe-d59343823637.jpg"
"https://www.hepsiemlak.com/mugla-mentese-yenikoy-kiralik/daire/76834-2074","15","13.000","07-02-2024","Kiralık Daire","2 +
                        0","55 m²","10
                      Yaşında","2. Kat","Muğla Menteşe Yeniköy'de Eşyalı 2+0 Kiralık Daire","Menteşe, Yeniköy Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/8/0/4/4/1/4/fa2ab3dd-518b-41fe-8904-c54523a50ca9.jpg",""
"https://www.hepsiemlak.com/mugla-bodrum-bitez-kiralik/residence/65421-384","10","7.000","15-04-2024","Kiralık Residence","2 +
                        1","80 m²","5
                      Yaşında","1. Kat","Bodrum-Gümbet Arası Plaja Çok Yakın Günlük Haftalık Sezonluk 2+1 Ve 1+1 Kiralık Residanslar","Bodrum, Bitez Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/bodrum-kule-emlak-65421","https://hecdn01.hemlak.com/mncropresize/182/137/3/3/5/1/0/1/1/3/61a799ab-d258-4f06-9736-b97a1db8ea92.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/2/4/5/6/0/3f934c6d-ed05-4828-92d4-6515f1a8c557.jpg"
"https://www.hepsiemlak.com/mugla-koycegiz-gelisim-kiralik/daire/138803-53","6","11.000","06-02-2024","Kiralık Daire","1 +
                        1","80 m²","1
                      Yaşında","2. Kat","Gelişim Mah.De Anayol Üzerinde Kiralık Daire.","Köyceğiz, Gelişim Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ulas-yapi-gayrimenkul-danismanligi-138803","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/4/3/6/1/2/4/c739fb61-8532-4827-ab50-921410e903d6.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/0/8/8/3/1/3533c303-7caf-4a62-8cea-217cc7a9a567.jpg"
"https://www.hepsiemlak.com/mugla-ortaca-ataturk-kiralik/daire/138526-476","46","18.000","07-02-2024","Kiralık Daire","3 +
                        1","130 m²","Sıfır Bina","Ara Kat","Adress Ailesi' Nden Ortaca Da Merkez De 3+1 Sıfır Kiralık Daire","Ortaca, Atatürk Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/adress-ailesi-138526","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/7/7/6/1/2/4/f4a56b78-4aa1-45e7-8fdf-722caa08793a.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/2/5/8/3/1/d6cf4f1e-4205-4df1-a525-787c6f7612a9.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-koyunbaba-kiralik/mustakil-ev/5343-9673","12","80.000","23-03-2024","Kiralık Müstakil Ev","3 +
                        1","180 m²","10
                      Yaşında","","Havuzlu Sitede Deniz Manzaralı Sezonluk Villa","Bodrum, Koyunbaba Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/keller-williams-bodrum-5343","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/0/5/9/7/0/4/b5b1a1a6-6a43-4227-8607-79877d9344cb.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/4/3/5/0/0/0a4ee8ff-e0bf-4ec8-9931-d41246fbb5f6.jpg"
"https://www.hepsiemlak.com/mugla-dalaman-karacali-kiralik/daire/138526-473","35","18.000","06-02-2024","Kiralık Daire","2 +
                        1","105 m²","1
                      Yaşında","Ara Kat","Adress Ailesi'nden Dalaman' Da  Şehir Merkezinde  Eşyalı  2+1 Daire","Dalaman, Karaçalı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/adress-ailesi-138526","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/6/2/6/1/2/4/b7a5be14-afee-4e50-bf08-84d9a1906e58.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/2/5/8/3/1/d6cf4f1e-4205-4df1-a525-787c6f7612a9.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-geris-kiralik/daire/17216-3860","9","25.000","21-02-2024","Kiralık Daire","2 +
                        1","95 m²","16
                      Yaşında","Bahçe Katı","Muhteşem Yalıkavak Marina Manzaralı Yıllık Kiralık Daire","Bodrum, Geriş Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/zemlak-17216/uzay-mertturk-17216","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/7/0/5/0/2/4/ad89952c-18a2-40fe-bbb6-fc7eb39b3b2c.jpeg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/6/1/2/7/1/0/863ec7c0-ea38-448d-8ae0-015405dd7785.jpg"
"https://www.hepsiemlak.com/mugla-milas-becin-kiralik/villa/84548-344","9","13.000","18-03-2024","Kiralık Villa","1 +
                        1","45 m²","4
                      Yaşında","","Eşyalı Kiralık 1+1 Daire (güncel İlan )","Milas, Beçin Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/8/2/7/4/1/4/602573e0-0b37-49bf-9b11-41204cc86b5b.jpg",""
"https://www.hepsiemlak.com/mugla-mentese-kotekli-kiralik/daire/76834-2218","10","11.000","10-02-2024","Kiralık Daire","1 +
                        1","50 m²","Sıfır Bina","4. Kat","Muğla Menteşe Kötekli'de Eşyasız 1+1 Kiralık Daire","Menteşe, Kötekli Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/9/5/8/1/2/4/d39720b8-1e3c-439b-ae9e-b2057b5f1bff.jpg",""
"https://www.hepsiemlak.com/mugla-bodrum-golkoy-kiralik/daire/5343-10409","11","25.000","14-02-2024","Kiralık Daire","2 +
                        1","85 m²","Sıfır Bina","Bahçe Katı","1143583117 Havuz Kullanımı Ve Otopark Sorunu Olmayan Daire","Bodrum, Gölköy Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/keller-williams-bodrum-5343","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/4/2/5/0/2/4/8e195429-76f5-4abc-8920-e685d44f1fb1.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/4/3/5/0/0/0a4ee8ff-e0bf-4ec8-9931-d41246fbb5f6.jpg"
"https://www.hepsiemlak.com/mugla-ortaca-cayli-kiralik/daire/138526-469","39","15.000","06-02-2024","Kiralık Daire","3 +
                        1","135 m²","Sıfır Bina","3. Kat","Adress Ailesinden Dalaman A Yakın Ortaca Da 3+1 Sıfır Kiralık Daire","Ortaca, Çaylı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/adress-ailesi-138526","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/4/1/6/1/2/4/42380e3c-cce1-436f-977b-e5701e304a0e.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/2/5/8/3/1/d6cf4f1e-4205-4df1-a525-787c6f7612a9.jpg"
"https://www.hepsiemlak.com/mugla-milas-oren-kiralik/daire/84548-342","9","15.000","16-03-2024","Kiralık Daire","3 +
                        1","95 m²","10
                      Yaşında","Yüksek Giriş","Kiralık Eşyalı 3+1 Müstakil Ev","Milas, Ören Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/6/6/6/3/1/4/a6077003-e6e3-43a1-8f3a-79aed6a7f6d3.jpg",""
"https://www.hepsiemlak.com/mugla-bodrum-dirmil-kiralik/daire/8272-26326","4","200.000","18-01-2024","Kiralık Daire","2 +
                        1","148 m²","1
                      Yaşında","Bahçe Katı","Nef Yalıkavak'ta 2+1 Bahçeli Deniz Manzaralı Yazlık","Bodrum, Dirmil Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/mansiontr-8272","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/1/9/6/0/2/4/3a963cde-b7c5-440b-878a-84f37c08f778.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/7/2/8/0/0/e546bec2-02b3-4468-a606-3a9ed79141b4.jpg"
"https://www.hepsiemlak.com/mugla-fethiye-tasyaka-kiralik/daire/124057-204","20","15.000","09-03-2024","Kiralık Daire","1 +
                        1","90 m²","16
                      Yaşında","Çatı Katı","Fethiye Merkezde Eşyalı 1+1","Fethiye, Taşyaka Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/4/1/2/5/1/4/16fb79e0-c94d-4e35-8c73-59595187de01.jpeg",""
"https://www.hepsiemlak.com/mugla-mentese-kotekli-kiralik/daire/76834-2205","10","12.000","01-02-2024","Kiralık Daire","2 +
                        1","60 m²","15
                      Yaşında","3. Kat","Muğla Kötekli'de Eşyasız 2+1 Kiralık Daire","Menteşe, Kötekli Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/3/3/3/1/2/4/cbb526f9-893a-47ed-9d6b-2ad25528a1c4.jpg",""
"https://www.hepsiemlak.com/mugla-milas-cumhuriyet-kiralik/daire/59607-2489","7","17.500","12-03-2024","Kiralık Daire","4 +
                        1","170 m²","15
                      Yaşında","4. Kat","Cumhuriyet Mahallesinde Kiralık Eşyalı Daire","Milas, Cumhuriyet Mahallesi","","",""
"https://www.hepsiemlak.com/mugla-ortaca-karaburun-kiralik/daire/138526-279","34","18.000","07-03-2024","Kiralık Daire","3 +
                        1","140 m²","5
                      Yaşında","Ara Kat","Adress Ailesi' Nden Ortaca Merkez De Kiralık  Uzun Dönemli 3+1 Eşyalı Daire","Ortaca, Karaburun Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/adress-ailesi-138526","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/2/5/8/3/1/d6cf4f1e-4205-4df1-a525-787c6f7612a9.jpg",""
"https://www.hepsiemlak.com/mugla-marmaris-armutalan-kiralik/daire/138476-115","8","20.000","18-01-2024","Kiralık Daire","2 +
                        1","90 m²","20
                      Yaşında","Bahçe Katı","Marmaris Siteler Mevkiinde 2+1 Kiralık Daire","Marmaris, Armutalan Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/emlak-sepeti-48-138476","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/7/4/8/3/1/407d6c60-a603-42b1-bf30-303804482de6.jpg",""
"https://www.hepsiemlak.com/mugla-bodrum-dirmil-kiralik/daire/8272-26324","3","250.000","18-01-2024","Kiralık Daire","3 +
                        1","119 m²","1
                      Yaşında","Bahçe Katı","Nef Reserve Yalıkavak'ta Deniz Manzaralı 3+1 Daire","Bodrum, Dirmil Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/mansiontr-8272","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/1/9/6/0/2/4/61161880-a1cd-49e7-b7df-1c7dc0c8a2d1.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/7/2/8/0/0/e546bec2-02b3-4468-a606-3a9ed79141b4.jpg"
"https://www.hepsiemlak.com/mugla-fethiye-pazaryeri-kiralik/daire/124057-220","19","15.000","14-04-2024","Kiralık Daire","3 +
                        1","130 m²","11
                      Yaşında","Bahçe Katı","Fethiye'de Kiralık 3+1 Boş Daire","Fethiye, Pazaryeri Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/4/7/3/6/1/4/ebc3c116-2a49-4c83-af57-05ed07da79c7.jpeg",""
"https://www.hepsiemlak.com/mugla-bodrum-koyunbaba-kiralik/daire/5343-10515","7","15.000","04-03-2024","Kiralık Daire","1 +
                        1","55 m²","8
                      Yaşında","Bahçe Katı","Gümüşlük Koyunbaba Da 1+1 Yüksek Tavan Kiralık Daire","Bodrum, Koyunbaba Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/keller-williams-bodrum-5343","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/5/4/0/3/2/4/1709575071124-42304587.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/4/3/5/0/0/0a4ee8ff-e0bf-4ec8-9931-d41246fbb5f6.jpg"
"https://www.hepsiemlak.com/mugla-koycegiz-yayla-kiralik/daire/121387-258","9","8.000","08-04-2024","Kiralık Daire","1 +
                        1","48 m²","Sıfır Bina","Zemin","Ünoğlu'dan Yaylada Kıralık 1+1","Köyceğiz, Yayla Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/unoglu-gayrimenkul-ve-emlak-danismanligi-121387","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/1/5/6/9/9/3/1670919335281-39965194.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/8/3/1/2/1/9269b935-91d7-4a2b-aac6-8f78a5d53c9b.jpg"
"https://www.hepsiemlak.com/mugla-marmaris-orhaniye-kiralik/daire/26388-5044","9","15.000","07-02-2024","Kiralık Daire","2 +
                        1","105 m²","10
                      Yaşında","Kot 2","Marmaris Orhaniye De 2 Oda 1 Salon Eşyasız Kiralık Daire","Marmaris, Orhaniye Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/tt-emlak-26388","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/5/4/6/1/2/4/13a109a4-5d51-44a2-8fb4-d664c765e137.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/8/3/6/2/0/467e8e89-bfc6-4c1c-acc4-e061f3a15164.jpg"
"https://www.hepsiemlak.com/mugla-koycegiz-gulpinar-kiralik/daire/121387-337","8","17.000","07-02-2024","Kiralık Daire","5 +
                        1","170 m²","10
                      Yaşında","3. Kat","Ünoğlu'dan Kiralık 5+1","Köyceğiz, Gülpınar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/unoglu-gayrimenkul-ve-emlak-danismanligi-121387","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/1/8/6/1/2/4/1707300479204-42168120.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/8/3/1/2/1/9269b935-91d7-4a2b-aac6-8f78a5d53c9b.jpg"
"https://www.hepsiemlak.com/mugla-milas-bogazici-kiralik/villa/5343-10104","42","75.000","24-01-2024","Kiralık Villa","4 +
                        1","200 m²","30
                      Yaşında","","Adabükü Maya Köyü Sitesi (maya Koyu) Tek Katlı 4+1 Deniz  Manzaralı Yıllık Kiralık Villa","Milas, Boğaziçi Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/keller-williams-bodrum-5343","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/4/4/9/4/1/4/1695195149-041913-41494452.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/4/3/5/0/0/0a4ee8ff-e0bf-4ec8-9931-d41246fbb5f6.jpg"
"https://www.hepsiemlak.com/mugla-fethiye-foca-kiralik/daire/124057-221","13","12.500","12-02-2024","Kiralık Daire","2 +
                        1","100 m²","18
                      Yaşında","1. Kat","Fethiye Foça'da Eşyalı 2+1 Daire","Fethiye, Foça Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/8/3/8/6/1/4/00d35961-e7a2-453b-8276-883d43d6bca4.jpg",""
"https://www.hepsiemlak.com/mugla-bodrum-turkbuku-kiralik/daire/120934-57","34","790.000","06-04-2024","Kiralık Daire","3 +
                        1","250 m²","10
                      Yaşında","Villa Katı","Hebilde Kum Plajlı Agustos 100000tl","Bodrum, Türkbükü Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/bodrum-homes-120934","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/4/6/9/6/6/3/2064070a-85a3-4a10-826e-b4ac90b89125.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/3/9/0/2/1/e4a6da33-2f15-4d05-80a3-49aec9ce975a.jpg"
"https://www.hepsiemlak.com/mugla-ortaca-beskopru-kiralik/daire/82884-1277","6","15.000","07-03-2024","Kiralık Daire","3 +
                        1","120 m²","10
                      Yaşında","Ara Kat","Ortaca Merkezde Kiralık 3+1 Kiralık Daire","Ortaca, Beşköprü Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/elit-emlak-82884","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/8/4/7/1/2/4/1707397077238-42174861.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/8/8/2/8/0/b0b1033e-def7-4834-b768-b78c05536ebb.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-gumusluk-kiralik/villa/5343-9763","27","100.000","06-02-2024","Kiralık Villa","2 +
                        1","135 m²","8
                      Yaşında","","Gümüşlükde Sezonluk Kiralık Villa","Bodrum, Gümüşlük Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/keller-williams-bodrum-5343","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/6/8/6/9/0/4/1686908931363-40968674.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/4/3/5/0/0/0a4ee8ff-e0bf-4ec8-9931-d41246fbb5f6.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-turkbuku-kiralik/mustakil-ev/120934-6","27","170.000","07-04-2024","Kiralık Müstakil Ev","3 +
                        1","180 m²","10
                      Yaşında","","Türkbükü Denize 50 Adım","Bodrum, Türkbükü Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/bodrum-homes-120934","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/1/4/5/2/6/3/ef38eaea-7564-4cc8-83ed-fb2072074f93.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/3/9/0/2/1/e4a6da33-2f15-4d05-80a3-49aec9ce975a.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-turkbuku-kiralik/villa/5343-9663","22","400.000","06-02-2024","Kiralık Villa","4 +
                        1","200 m²","10
                      Yaşında","","Türkbükü'nde Sezonluk Kiralık Villa","Bodrum, Türkbükü Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/keller-williams-bodrum-5343","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/3/7/6/7/0/4/1683715374659-40767304.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/4/3/5/0/0/0a4ee8ff-e0bf-4ec8-9931-d41246fbb5f6.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-kucukbuk-kiralik/daire/5343-10164","21","27.000","06-02-2024","Kiralık Daire","2 +
                        1","75 m²","1
                      Yaşında","2. Kat","Küçükbük Yıllık Kiralık Daire","Bodrum, Küçükbük Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/keller-williams-bodrum-5343","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/1/1/0/6/1/4/1696804147252-41601128.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/4/3/5/0/0/0a4ee8ff-e0bf-4ec8-9931-d41246fbb5f6.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-golkoy-kiralik/mustakil-ev/120934-4","22","300.000","06-04-2024","Kiralık Müstakil Ev","5 +
                        1","350 m²","10
                      Yaşında","","Gölköy De Müstakil 1500m Bahçe İçinde","Bodrum, Gölköy Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/bodrum-homes-120934","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/2/8/4/2/6/3/a32f2452-3829-48e2-89be-7fd1f83b9e3e.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/3/9/0/2/1/e4a6da33-2f15-4d05-80a3-49aec9ce975a.jpg"
"https://www.hepsiemlak.com/mugla-ortaca-kemaliye-kiralik/daire/82884-1207","25","15.000","04-03-2024","Kiralık Daire","4 +
                        1","175 m²","10
                      Yaşında","En Üst Kat","Ortaca Kemaliye Mah.Kiralik 3+1 Daire","Ortaca, Kemaliye Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/elit-emlak-82884","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/2/5/5/0/2/4/1705322623269-42055252.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/8/8/2/8/0/b0b1033e-def7-4834-b768-b78c05536ebb.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-gumusluk-kiralik/villa/5343-9764","21","160.000","15-04-2024","Kiralık Villa","2 +
                        1","135 m²","8
                      Yaşında","","Gümüşlükde Bayram Haftası Kiralık","Bodrum, Gümüşlük Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/keller-williams-bodrum-5343","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/7/8/6/9/0/4/1686909681705-40968774.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/4/3/5/0/0/0a4ee8ff-e0bf-4ec8-9931-d41246fbb5f6.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-golkoy-kiralik/daire/120934-54","21","160.000","06-04-2024","Kiralık Daire","2 +
                        1","120 m²","1
                      Yaşında","Bahçe Katı","Gölköy Denize 50 Adım","Bodrum, Gölköy Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/bodrum-homes-120934","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/3/6/9/6/6/3/022a9af8-ff7e-4d44-8f98-d1d53b7bff64.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/3/9/0/2/1/e4a6da33-2f15-4d05-80a3-49aec9ce975a.jpg"
"https://www.hepsiemlak.com/mugla-mentese-yenikoy-kiralik/daire/76834-2215","9","9.000","15-03-2024","Kiralık Daire","1 +
                        1","50 m²","12
                      Yaşında","2. Kat","Muğla Yeniköy Mah. Eşyalı 1+1 Kiralık Daire","Menteşe, Yeniköy Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/3/1/6/1/2/4/e26d2089-6908-4a40-9860-74b0ad6fbce9.jpg",""
